ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:749_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/6322c36c-18fa-538f-a483-fb9b977fbd2a,object identifier,,,,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatbrob,26,,,,,,,,,,,,,,,"26 - dimension, kenmerken/lhformatob.lhformatbrob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformathoob,10,,,,,,,,,,,,,,,"10 - dimension, kenmerken/lhformatob.lhformathoob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatbrob,,,,,,,,,,,,,260,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformathoob,,,,,,,,,,,,,100,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:749_#1,,6322c36c-18fa-538f-a483-fb9b977fbd2a,,,V3 D 1 B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,textile materials,kenmerken/lhmateriaalob.lhmateriaalsoortob,kenmerken/lhmateriaalob.lhmateriaalkleurob,blue (color),,,,,,,,,,,,,,,,,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sculpture (visual works),,,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.0,permission required,,,,,,,,
6322c36c-18fa-538f-a483-fb9b977fbd2a,tg:lhob:749_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1THjLshSLFtVDPmYA0KdgLS,lhob,https://dams.antwerpen.be/iiif/d1THjLshSLFtVDPmYA0KdgLS/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/d1THjLshSLFtVDPmYA0KdgLS,DAMS Image,lh,Object
