ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:745_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7db21387-2afd-56bb-8451-89350a635ffc,object identifier,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_AcquisitionNumbers,1,,,,13326/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_Acquisitions,1,tr:lh:687,"dlod={""name"":""Archiefstukken van Albert Poels"",""ark"":""ark:/24970/x0/21450bff-5fab-5d9c-978e-ab0afc1ba0ea"",""uri"":""/repositories/11/accessions/73512"",""id"":""tr:lh:687"",""date"":""1938-01-31"",""granter"":""Albert Poels"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/21450bff-5fab-5d9c-978e-ab0afc1ba0ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96725,"dlod={""name"":""Beeldhouwwerken door Albert Poels"",""ark"":""ark:/24970/x0/95e79215-3441-5b2b-8fb8-ef71c5552c21"",""uri"":""/repositories/11/archival_objects/10349578"",""id"":""isad:lh:96725"",""nameWithContext"":[""Werkstukken"",""Kunstwerken""],""resourceName"":""Archief van Albert Poels"",""resourceArk"":""ark:/24970/x0/5485eca7-5395-5bfd-adff-d337adb9f4f5"",""resourceURI"":""/repositories/11/resources/3414480"",""resourceID"":""isad:lh:31911"",""capacity"":""Beeldhouwwerken door Albert Poels"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/95e79215-3441-5b2b-8fb8-ef71c5552c21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_Conditions,3,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: licht-bruine</p>
</li>
<li>
<p>haak in achterkant is roestend, kleine oranje vlek op achterkant</p>
</li>
</ul>
<p>(21/08/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: licht-bruine</p>
</li>
<li>
<p>haak in achterkant is roestend, kleine oranje vlek op achterkant</p>
</li>
</ul>
<p>(21/08/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 50,5 b 36,2 d 2",,,,,,,,,,,,,,,"h 50,5 b 36,2 d 2 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,505,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,362,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,20,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db21387-2afd-56bb-8451-89350a635ffc,tg:lhsc:745_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:745_#1,K2 B 15 B,7db21387-2afd-56bb-8451-89350a635ffc,tr:lh:687,13326/1,,isad:lh:96725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
