ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:737_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/447c6994-4deb-5a61-85af-b11e6114ba35,object identifier,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_AcquisitionNumbers,1,,,,197275,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_Conditions,2,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: druipsporen (stroperig)</p>
</li>
</ul>
<p>(28/08/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: druipsporen (stroperig)</p>
</li>
</ul>
<p>(28/08/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 39 b 34,5 d 4",,,,,,,,,,,,,,,"h 39 b 34,5 d 4 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,390,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,345,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,40,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:737_#1,K2 B 16 C,447c6994-4deb-5a61-85af-b11e6114ba35,,197275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechtsonder: <em>M.Mazy</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,polyester (resin),kenmerken/lhtechbasissc.lhtechsc,kenmerken/lhtechbasissc.lhkleur,brown (color),,,,,,,,,,,,,,,,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plaques (flat objects),,,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
447c6994-4deb-5a61-85af-b11e6114ba35,tg:lhsc:737_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1UUSTJTLRhrfaZYOlLMRxnU,lhsc,https://dams.antwerpen.be/iiif/d1UUSTJTLRhrfaZYOlLMRxnU/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/d1UUSTJTLRhrfaZYOlLMRxnU,DAMS Image,lh,Object
