ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:235_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/1536df96-52f7-517b-bd61-0ced386659c7,object identifier,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_AcquisitionNumbers,1,,,,201537,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_Acquisitions,1,tr:lh:7776,"dlod={""name"":""Schenking van Rijkscentrum Frans Masereel"",""ark"":""ark:/24970/x0/1deaebdb-2cba-5436-a41d-15f19d2d21c8"",""uri"":""/repositories/11/accessions/832035"",""id"":""tr:lh:7776"",""date"":""2002-08-21"",""granter"":""Rijkscentrum Frans Masereel"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/1deaebdb-2cba-5436-a41d-15f19d2d21c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Doos 11 / 12,Doos 11 / 12,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_Archives,1,,,,,,,,,,,isad:lh:134697,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/68b71e54-de31-54f0-b99e-3e7de6e8b25e"",""uri"":""/repositories/11/archival_objects/14412582"",""id"":""isad:lh:134697"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archiefstukken van Frans Masereel"",""resourceArk"":""ark:/24970/x0/e2f3fe4e-971b-5e8e-a380-f3cc29c8419a"",""resourceURI"":""/repositories/11/resources/10315338"",""resourceID"":""isad:lh:96405"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/68b71e54-de31-54f0-b99e-3e7de6e8b25e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhdiamob,30,,,,,,,,,,,,,,,"30 - diameter, kenmerken.lhdiamob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_Dimensions,,,,,,,kenmerken.lhdiamob,,,,,,,,,,,,,300,diameter,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:235_#1,M 295 / V,1536df96-52f7-517b-bd61-0ced386659c7,tr:lh:7776,201537,V3 B 1 A1,isad:lh:134697,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,wood (plant material),kenmerken/lhmateriaalob.lhmateriaalsoortob,,,,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,plastic (material),kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,brown (color),,,,,,,,,,,,,,,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vroo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smoking & recreational drug equipment,,,,,,,,,,
1536df96-52f7-517b-bd61-0ced386659c7,tg:lhob:235_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.0,permission required,,,,,,,,
