ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:431_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/cdbd015b-ab48-5901-92f6-464e886af2b0,object identifier,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_AcquisitionNumbers,1,,,,70098,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_Acquisitions,1,tr:lh:3593,"dlod={""name"":""Archief van Stanislas Pauwels"",""ark"":""ark:/24970/x0/9af35299-df18-5768-9091-821386e4e013"",""uri"":""/repositories/11/accessions/384454"",""id"":""tr:lh:3593"",""date"":""1963-10-21"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9af35299-df18-5768-9091-821386e4e013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96709,"dlod={""name"":""Beeldhouwwerken"",""ark"":""ark:/24970/x0/607de086-648b-5ffc-8cd5-6669fdfcbd3e"",""uri"":""/repositories/11/archival_objects/10347866"",""id"":""isad:lh:96709"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Stanislas Pauwels"",""resourceArk"":""ark:/24970/x0/f85295b7-e38b-5ad4-a2df-72fdbe76d01d"",""resourceURI"":""/repositories/11/resources/10342730"",""resourceID"":""isad:lh:96661"",""capacity"":""Beeldhouwwerken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/607de086-648b-5ffc-8cd5-6669fdfcbd3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_Conditions,3,,,,,,note.lhconditie,"<ul>
<li>
<p>oop.vuil</p>
</li>
<li>
<p>vlakken: zwarte vlek op rechterschouder</p>
</li>
<li>
<p>krassen: schram op de neus en onderkant van de sokkel, overal krassen</p>
</li>
<li>
<p>met potlood getekend in opschrift vooraan</p>
</li>
</ul>
<p>(30/08/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>oop.vuil</p>
</li>
<li>
<p>vlakken: zwarte vlek op rechterschouder</p>
</li>
<li>
<p>krassen: schram op de neus en onderkant van de sokkel, overal krassen</p>
</li>
<li>
<p>met potlood getekend in opschrift vooraan</p>
</li>
</ul>
<p>(30/08/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,"h 21 b 11 d 7,2",,,,,,,,,,,,,,,"h 21 b 11 d 7,2 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,110,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,72,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbd015b-ab48-5901-92f6-464e886af2b0,tg:lhsc:431_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:431_#1,K2 C 5,cdbd015b-ab48-5901-92f6-464e886af2b0,tr:lh:3593,70098,,isad:lh:96709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
