ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:725_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/2b2a26bb-a359-509f-adbf-8557dc36d843,object identifier,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_Archives,1,,,,,,,,,,,isad:lh:178735,"dlod={""name"":""Meubilair"",""ark"":""ark:/24970/x0/ac23925a-79b9-5620-868d-ac888ae15f55"",""uri"":""/repositories/11/archival_objects/19124648"",""id"":""isad:lh:178735"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van Georges Eekhoud"",""resourceArk"":""ark:/24970/x0/949745fd-1720-5e82-87fc-2195f9a7c75a"",""resourceURI"":""/repositories/11/resources/58104"",""resourceID"":""isad:lh:543"",""capacity"":""Meubilair"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ac23925a-79b9-5620-868d-ac888ae15f55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>Gebruikssporen en ontbrekende stukken.</p>
",,,,,,,,,"<p>Gebruikssporen en ontbrekende stukken.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatbrob,135,,,,,,,,,,,,,,,"135 - dimension, kenmerken/lhformatob.lhformatbrob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformathoob,220,,,,,,,,,,,,,,,"220 - dimension, kenmerken/lhformatob.lhformathoob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatdiob,52,,,,,,,,,,,,,,,"52 - dimension, kenmerken/lhformatob.lhformatdiob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatbrob,,,,,,,,,,,,,1350,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformathoob,,,,,,,,,,,,,2200,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatdiob,,,,,,,,,,,,,520,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b2a26bb-a359-509f-adbf-8557dc36d843,tg:lhob:725_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,wood (plant material),kenmerken/lhmateriaalob.lhmateriaalsoortob,,,,,,,,,,,,,,,,,,,,,,,,,,
