ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:765_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/4568c121-5cdc-51d0-8716-af9e2cf2a701,object identifier,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatbrob,"12,5",,,,,,,,,,,,,,,"12,5 - dimension, kenmerken/lhformatob.lhformatbrob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformathoob,3,,,,,,,,,,,,,,,"3 - dimension, kenmerken/lhformatob.lhformathoob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatob.lhformatdiob,"6,5",,,,,,,,,,,,,,,"6,5 - dimension, kenmerken/lhformatob.lhformatdiob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatbrob,,,,,,,,,,,,,125,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformathoob,,,,,,,,,,,,,30,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_Dimensions,,,,,,,kenmerken/lhformatob.lhformatdiob,,,,,,,,,,,,,65,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:765_#1,,4568c121-5cdc-51d0-8716-af9e2cf2a701,,,V3 D 1 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,cardboard,kenmerken/lhmateriaalob.lhmateriaalsoortob,,,,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,textile materials,kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,kenmerken/lhmateriaalaanvob.lhmateriaalkleurob,purple (color),,,,,,,,,,,,,,,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vmem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memorabilia,,,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.0,permission required,,,,,,,,
4568c121-5cdc-51d0-8716-af9e2cf2a701,tg:lhob:765_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j2WnERrff7VXDKdegQRpFo2Y,lhob,https://dams.antwerpen.be/iiif/j2WnERrff7VXDKdegQRpFo2Y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/j2WnERrff7VXDKdegQRpFo2Y,DAMS Image,lh,Object
