ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:314_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/95570bae-35b2-596a-af69-954ecc892370,object identifier,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_AcquisitionNumbers,1,,,,6893,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_Acquisitions,1,tr:lh:315,"dlod={""name"":""Archiefstukken van Alfred Bogaerd"",""ark"":""ark:/24970/x0/39b92c35-33eb-5f0b-9356-d3f79cd91e16"",""uri"":""/repositories/11/accessions/33708"",""id"":""tr:lh:315"",""date"":""1935-02-20"",""granter"":""Alfred Bogaerd"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/39b92c35-33eb-5f0b-9356-d3f79cd91e16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Doos 13 / 14,Doos 13 / 14,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_Archives,1,,,,,,,,,,,isad:lh:134288,"dlod={""name"":""Voorwerpen"",""ark"":""ark:/24970/x0/e4243664-6339-5fd0-96f1-942171cdc692"",""uri"":""/repositories/11/archival_objects/14368819"",""id"":""isad:lh:134288"",""nameWithContext"":[""Verzamelingen""],""resourceName"":""Archief van Edward Keurvels"",""resourceArk"":""ark:/24970/x0/9dce1cf3-0547-5b77-a158-a65e0809b819"",""resourceURI"":""/repositories/11/resources/59067"",""resourceID"":""isad:lh:552"",""capacity"":""Voorwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e4243664-6339-5fd0-96f1-942171cdc692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhdiamob,"9,5",,,,,,,,,,,,,,,"9,5 - diameter, kenmerken.lhdiamob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_Dimensions,,,,,,,kenmerken.lhdiamob,,,,,,,,,,,,,95,diameter,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhob,tg:lhob:314_#1,K 376 / V,95570bae-35b2-596a-af69-954ecc892370,tr:lh:315,6893,V3 B 1 A1,isad:lh:134288,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,iron (metal),kenmerken/lhmateriaalob.lhmateriaalsoortob,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhob,,,,,,,,,,,,,,,glass (material),kenmerken/lhmateriaalaanvob.lhmateriaalsoortob,,,,,,,,,,,,,,,,,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeob,vbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eyeglasses,,,,,,,,,,
95570bae-35b2-596a-af69-954ecc892370,tg:lhob:314_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.0,permission required,,,,,,,,
