ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,mpm_place_holder,Warehouse Location (begin),adm.isadPartOf,Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,mat_source_field,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:836_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,object identifier,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_AcquisitionNumbers,1,,,,179777/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_Conditions,1,,,,,,note.lhconditie,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: verfspatten (bruin-rood)</p>
</li>
<li>
<p>barsten: rondom de nek, hoofd kan bewogen worden</p>
</li>
<li>
<p>lacunes: aan de nek, lint van de muts, rechterhoek kussen, onderste rand</p>
</li>
<li>
<p>vochtshade: afloop op het gehele beeld</p>
</li>
<li>
<p>roest in de linten van de muts</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: redelijk veel</p>
</li>
</ul>
<p>De nek moet verlijmd worden!</p>
<p>(03/08/2001)</p>
",,,,,,,,,"<ul>
<li>
<p>opp.vuil</p>
</li>
<li>
<p>vlekken: verfspatten (bruin-rood)</p>
</li>
<li>
<p>barsten: rondom de nek, hoofd kan bewogen worden</p>
</li>
<li>
<p>lacunes: aan de nek, lint van de muts, rechterhoek kussen, onderste rand</p>
</li>
<li>
<p>vochtshade: afloop op het gehele beeld</p>
</li>
<li>
<p>roest in de linten van de muts</p>
</li>
<li>
<p>lacunes in de afwerkingslaag: redelijk veel</p>
</li>
</ul>
<p>De nek moet verlijmd worden!</p>
<p>(03/08/2001)</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatsc.lhformatwerksc,h 54 b 43 d 25,,,,,,,,,,,,,,,"h 54 b 43 d 25 - height, width, depth, kenmerken/lhformatsc.lhformatwerksc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,540,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,430,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_Dimensions,,,,,,,kenmerken/lhformatsc.lhformatwerksc,,,,,,,,,,,,,250,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,lhsc,tg:lhsc:836_#1,K2 B 35 B,71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,,179777/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,lhsc,,,,,,,,,,,,,,,gypsum,kenmerken/lhtechbasissc.lhtechsc,kenmerken/lhtechbasissc.lhkleur,white (color),,,,,,,,,,,,,,,,,,,,,,,,
71bcd12c-4765-5f1f-9f61-9eeca9dda7f8,tg:lhsc:836_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenresc,gzb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seated figures,,,,,,,,,,
