ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:16642_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/8fbfe165-43a8-5bd2-95ce-3082c629ab9e,object identifier,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_AcquisitionNumbers,1,,,,5060,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_Acquisitions,1,tr:lh:260,"dlod={""name"":""Schenking van Gustaaf Schamelhout"",""ark"":""ark:/24970/x0/d122bbab-70c1-5334-a0fc-f95c40df8651"",""uri"":""/repositories/11/accessions/27823"",""id"":""tr:lh:260"",""date"":""1934-11-07"",""granter"":""Gustaaf Schamelhout"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/d122bbab-70c1-5334-a0fc-f95c40df8651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_Archives,1,,,,,,,,,,,isad:lh:130406,"dlod={""name"":""Niet in het Verzameld Werk"",""ark"":""ark:/24970/x0/4f3fb3b7-3eca-590a-ba29-31943179288c"",""uri"":""/repositories/11/archival_objects/13953445"",""id"":""isad:lh:130406"",""nameWithContext"":[""Werkstukken"",""Handschriften van Karel van de Woestijne"",""Epische Poëzie""],""resourceName"":""Archief van Karel van de Woestijne"",""resourceArk"":""ark:/24970/x0/22848df6-4cec-5a42-9868-b4ee21b40291"",""resourceURI"":""/repositories/11/resources/19156"",""resourceID"":""isad:lh:179"",""capacity"":""Niet in het Verzameld Werk"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/4f3fb3b7-3eca-590a-ba29-31943179288c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"11,3 x 8,8",,,,,,,,,,,,,"11,3 x 8,8 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,113,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,88,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,1,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbfe165-43a8-5bd2-95ce-3082c629ab9e,tg:lhhs:16642_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:16642_#1,isad:lh:130406,8fbfe165-43a8-5bd2-95ce-3082c629ab9e,,5060,W 803 / H (7 (215)),tr:lh:260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
