ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:19363_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/30f67109-0bc9-512f-b4c4-67c1a48b02c0,object identifier,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_AcquisitionNumbers,1,,,,66259,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_Acquisitions,1,tr:lh:3269,"dlod={""name"":""Archief van Lode Monteyne"",""ark"":""ark:/24970/x0/9c0c9959-f32e-546e-8adc-c8eb089dcd51"",""uri"":""/repositories/11/accessions/349786"",""id"":""tr:lh:3269"",""date"":""1961-02-09"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9c0c9959-f32e-546e-8adc-c8eb089dcd51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_Archives,1,,,,,,,,,,,isad:lh:161156,"dlod={""name"":""Handschriften van Hendrik Diels"",""ark"":""ark:/24970/x0/ae5db6e3-1c5d-51a9-b798-65887d32c475"",""uri"":""/repositories/11/archival_objects/17243695"",""id"":""isad:lh:161156"",""nameWithContext"":[""Verzamelingen"",""Handschriften verzameld door Lode Monteyne""],""resourceName"":""Archief van Lode Monteyne"",""resourceArk"":""ark:/24970/x0/bb5a2074-c812-5f44-8703-4a31866258b9"",""resourceURI"":""/repositories/11/resources/76508"",""resourceID"":""isad:lh:715"",""capacity"":""Handschriften van Hendrik Diels"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ae5db6e3-1c5d-51a9-b798-65887d32c475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21,4 x 17,4",,,,,,,,,,,,,"21,4 x 17,4 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,214,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,174,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,208,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,208,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30f67109-0bc9-512f-b4c4-67c1a48b02c0,tg:lhhs:19363_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:19363_#1,isad:lh:161156,30f67109-0bc9-512f-b4c4-67c1a48b02c0,,66259,,tr:lh:3269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
