ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:14760_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/bd5643e5-30f3-5e9b-b890-1eba4e6331f4,object identifier,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_AcquisitionNumbers,1,,,,220965,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92119,"dlod={""name"":""Handschriften van Prudens van Duyse"",""ark"":""ark:/24970/x0/2f9702ca-7461-58a3-ad07-bb145a1bb75d"",""uri"":""/repositories/11/archival_objects/9856736"",""id"":""isad:lh:92119"",""nameWithContext"":[""Verzamelingen"",""Handschriften verzameld door Victor de Meyere""],""resourceName"":""Archief van Victor de Meyere"",""resourceArk"":""ark:/24970/x0/6ccd2ed0-05d6-5abf-a49d-58de15e3b1c0"",""resourceURI"":""/repositories/11/resources/8845800"",""resourceID"":""isad:lh:82671"",""capacity"":""Handschriften van Prudens van Duyse"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/2f9702ca-7461-58a3-ad07-bb145a1bb75d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"19,5 x 12",,,,,,,,,,,,,"19,5 x 12 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,195,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,120,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,1,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:14760_#1,isad:lh:92119,bd5643e5-30f3-5e9b-b890-1eba4e6331f4,,220965,D 9653 / H (3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd5643e5-30f3-5e9b-b890-1eba4e6331f4,tg:lhhs:14760_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
