ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:10508_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f0e1895c-269d-5695-b728-5adc45add06b,object identifier,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_AcquisitionNumbers,1,,,,200251/10,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_Acquisitions,1,tr:lh:7700,"dlod={""name"":""Archiefstukken van Jozef Smeyers"",""ark"":""ark:/24970/x0/ea62f5b9-0ff5-5aeb-b13b-6e7bd99c0a7f"",""uri"":""/repositories/11/accessions/823903"",""id"":""tr:lh:7700"",""date"":""2002-10-04"",""granter"":""Jozef Smeyers"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ea62f5b9-0ff5-5aeb-b13b-6e7bd99c0a7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90301,"dlod={""name"":""5"",""ark"":""ark:/24970/x0/544a8825-fe62-506d-941b-eab81d0a6862"",""uri"":""/repositories/11/archival_objects/9662210"",""id"":""isad:lh:90301"",""nameWithContext"":[""Werkstukken"",""Handschriften van Jozef Smeyers"",""Verhalend proza / Fictie""],""resourceName"":""Archief van Jozef Smeyers"",""resourceArk"":""ark:/24970/x0/09ce56b7-4fc2-56e7-b8d7-8ff1b958bd52"",""resourceURI"":""/repositories/11/resources/8466913"",""resourceID"":""isad:lh:79130"",""capacity"":""5"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/544a8825-fe62-506d-941b-eab81d0a6862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"27,5 x 21,5 cm",,,,,,,,,,,,,"27,5 x 21,5 cm - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,275,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,215,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_DocumentStatus,1,,,,,,kenmerken.lhorighs,cc,,,,,,,,,,,,,,carbon copies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,143,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,143,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:10508_#1,isad:lh:90301,f0e1895c-269d-5695-b728-5adc45add06b,,200251/10,S 6896 / H (5),tr:lh:7700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e1895c-269d-5695-b728-5adc45add06b,tg:lhhs:10508_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,,,,,,,,,,,,,,,,,,
