ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:14701_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/96bfe241-e825-5a32-b3c8-85423df33245,object identifier,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_AcquisitionNumbers,1,,,,170751,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_Acquisitions,1,tr:lh:6893,"dlod={""name"":""Archief van Jaak Lemmers"",""ark"":""ark:/24970/x0/a54639f4-464c-5f5f-8cc7-62457be5c6c4"",""uri"":""/repositories/11/accessions/737554"",""id"":""tr:lh:6893"",""date"":""1993-11-19"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a54639f4-464c-5f5f-8cc7-62457be5c6c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92029,"dlod={""name"":""Handschriften van Fons Christiaens"",""ark"":""ark:/24970/x0/9e7190ef-0769-58d3-90aa-04858d598818"",""uri"":""/repositories/11/archival_objects/9847106"",""id"":""isad:lh:92029"",""nameWithContext"":[""Verzamelingen"",""Handschriften verzameld door Jaak Lemmers""],""resourceName"":""Archief van Jaak Lemmers"",""resourceArk"":""ark:/24970/x0/a3042439-8868-5210-90b1-e69f29d492f7"",""resourceURI"":""/repositories/11/resources/743225"",""resourceID"":""isad:lh:6946"",""capacity"":""Handschriften van Fons Christiaens"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/9e7190ef-0769-58d3-90aa-04858d598818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21 x 27,4",,,,,,,,,,,,,"21 x 27,4 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,274,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,2,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:14701_#1,isad:lh:92029,96bfe241-e825-5a32-b3c8-85423df33245,,170751,C 245 / H,tr:lh:6893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
96bfe241-e825-5a32-b3c8-85423df33245,tg:lhhs:14701_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.0,permission required,,,,,,,,
