ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:10339_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/be9ef888-6685-5d57-b291-327113344cfd,object identifier,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_AcquisitionNumbers,1,,,,199386,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_Acquisitions,1,tr:lh:7651,"dlod={""name"":""Archief van Willem Elsschot"",""ark"":""ark:/24970/x0/800da793-615c-535e-a953-cf28f600c588"",""uri"":""/repositories/11/accessions/818660"",""id"":""tr:lh:7651"",""date"":""2003-06-26"",""granter"":""Jan Maniewski"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/800da793-615c-535e-a953-cf28f600c588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90252,"dlod={""name"":""Handschriften van André Lammens"",""ark"":""ark:/24970/x0/0b71c6dc-19bb-52fa-99bd-c8cbf3d6e5ea"",""uri"":""/repositories/11/archival_objects/9656967"",""id"":""isad:lh:90252"",""nameWithContext"":[""Literair archief"",""Verzamelingen"",""Handschriften verzameld door Willem Elsschot""],""resourceName"":""Archief van Willem Elsschot"",""resourceArk"":""ark:/24970/x0/e12e75da-2be5-520c-b3f0-d59aec3c1192"",""resourceURI"":""/repositories/11/resources/3805244"",""resourceID"":""isad:lh:35563"",""capacity"":""Handschriften van André Lammens"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0b71c6dc-19bb-52fa-99bd-c8cbf3d6e5ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21,4 x 27,2",,,,,,,,,,,,,"21,4 x 27,2 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,214,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,272,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,2,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be9ef888-6685-5d57-b291-327113344cfd,tg:lhhs:10339_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:10339_#1,isad:lh:90252,be9ef888-6685-5d57-b291-327113344cfd,,199386,S 314 / B1,tr:lh:7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
