ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:1006_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e22ddb46-b9ad-5fdf-85e5-79d323a3e137,object identifier,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_AcquisitionNumbers,1,,,,85749/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_Acquisitions,1,tr:lh:4448,"dlod={""name"":""Archiefstukken van Marnix Gijsen"",""ark"":""ark:/24970/x0/ae3129cf-2ede-53f1-9818-5eb1316bf25c"",""uri"":""/repositories/11/accessions/475939"",""id"":""tr:lh:4448"",""date"":""1971-06-03"",""granter"":""Marnix Gijsen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ae3129cf-2ede-53f1-9818-5eb1316bf25c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_Archives,1,,,,,,,,,,,isad:lh:185400,"dlod={""name"":""1953 - Van een wolf die vreemde talen sprak"",""ark"":""ark:/24970/x0/33d09858-4019-584b-bf88-2e4efa337ffc"",""uri"":""/repositories/11/archival_objects/19837803"",""id"":""isad:lh:185400"",""nameWithContext"":[""Werkstukken"",""Handschriften van Marnix Gijsen"",""Verhalend proza / Fictie""],""resourceName"":""Archief van Marnix Gijsen"",""resourceArk"":""ark:/24970/x0/9453a0d1-947e-5d52-bd6b-156cc4d8f663"",""resourceURI"":""/repositories/11/resources/101546"",""resourceID"":""isad:lh:949"",""capacity"":""1953 - Van een wolf die vreemde talen sprak"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/33d09858-4019-584b-bf88-2e4efa337ffc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"29,7 x 21",,,,,,,,,,,,,"29,7 x 21 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,297,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,6,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:1006_#1,isad:lh:185400,e22ddb46-b9ad-5fdf-85e5-79d323a3e137,,85749/2,"G 994 / H (Doos 2, map A)",tr:lh:4448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e22ddb46-b9ad-5fdf-85e5-79d323a3e137,tg:lhhs:1006_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
