ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:5195_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/1475d645-d538-5c64-acf5-1d65322c1412,object identifier,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_AcquisitionNumbers,1,,,,4840,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_Acquisitions,1,tr:lh:246,"dlod={""name"":""Archief van Hendrik Conscience"",""ark"":""ark:/24970/x0/ddf3ece0-22e6-5c7d-a544-cbcbaca8e866"",""uri"":""/repositories/11/accessions/26325"",""id"":""tr:lh:246"",""date"":""1934-10-26"",""granter"":""Edmond Denie"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ddf3ece0-22e6-5c7d-a544-cbcbaca8e866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_Archives,1,,,,,,,,,,,isad:lh:88133,"dlod={""name"":""1872 - De dichter en zijn droombeeld"",""ark"":""ark:/24970/x0/6900a115-24d2-5790-a452-0c3f472a90f3"",""uri"":""/repositories/11/archival_objects/9430234"",""id"":""isad:lh:88133"",""nameWithContext"":[""Werkstukken"",""Handschriften van Hendrik Conscience"",""Drama""],""resourceName"":""Archief van Hendrik Conscience"",""resourceArk"":""ark:/24970/x0/ee158e2f-add8-51ff-8957-cd0f7f3e5403"",""resourceURI"":""/repositories/11/resources/121127"",""resourceID"":""isad:lh:1132"",""capacity"":""1872 - De dichter en zijn droombeeld"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/6900a115-24d2-5790-a452-0c3f472a90f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"32,3 x 22,9",,,,,,,,,,,,,"32,3 x 22,9 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,323,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,229,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,19,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,15,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:5195_#1,isad:lh:88133,1475d645-d538-5c64-acf5-1d65322c1412,,4840,C 34 / H (58),tr:lh:246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_ProductionActors,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f8aecf9-2a52-5a3b-a902-3875f9fee12b,au::5627,ui,publishers,,,,,,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.0,open,,,,,,,,
1475d645-d538-5c64-acf5-1d65322c1412,tg:lhhs:5195_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2LdgVE4NkjJrbMkHaJ5jnSI,lhhs,https://dams.antwerpen.be/iiif/a2LdgVE4NkjJrbMkHaJ5jnSI/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/a2LdgVE4NkjJrbMkHaJ5jnSI,DAMS Image,lh,Tekstdrager
