ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:11302_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e130a248-23de-5fd6-a417-2c76d1b91a0b,object identifier,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_AcquisitionNumbers,1,,,,23204/9,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_Acquisitions,1,tr:lh:1364,"dlod={""name"":""Aankoop bij Maurits van Rijswijck"",""ark"":""ark:/24970/x0/c92df2b2-260c-5271-ac22-b9b6b4deff09"",""uri"":""/repositories/11/accessions/145951"",""id"":""tr:lh:1364"",""date"":""1942-12-08"",""granter"":""Maurits van Rijswijck"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c92df2b2-260c-5271-ac22-b9b6b4deff09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90604,"dlod={""name"":""1"",""ark"":""ark:/24970/x0/dd754290-81cf-5286-90ad-06e6801b2fc7"",""uri"":""/repositories/11/archival_objects/9694631"",""id"":""isad:lh:90604"",""nameWithContext"":[""Materiaal verzameld door het Letterenhuis"",""Handschriften van Prudens van Duyse"",""Poëzie""],""resourceName"":""Archief van Prudens van Duyse"",""resourceArk"":""ark:/24970/x0/613f0692-9d18-53b1-b302-a17892a61ee3"",""resourceURI"":""/repositories/11/resources/122090"",""resourceID"":""isad:lh:1141"",""capacity"":""1"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/dd754290-81cf-5286-90ad-06e6801b2fc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,33 x 20 cm,,,,,,,,,,,,,"33 x 20 cm - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,330,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,200,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,2,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:11302_#1,isad:lh:90604,e130a248-23de-5fd6-a417-2c76d1b91a0b,,23204/9,D 9653 / H (1),tr:lh:1364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.0,open,,,,,,,,
e130a248-23de-5fd6-a417-2c76d1b91a0b,tg:lhhs:11302_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1I1qU8phn7jiVoZ6e1jvlut,lhhs,https://dams.antwerpen.be/iiif/V1I1qU8phn7jiVoZ6e1jvlut/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V1I1qU8phn7jiVoZ6e1jvlut,DAMS Image,lh,Tekstdrager
