ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:5484_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/d1b76305-4bf2-519a-8f4f-42bd8289126f,object identifier,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_AcquisitionNumbers,1,,,,63288,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_Acquisitions,1,tr:lh:3175,"dlod={""name"":""Archiefstukken van Gerard Walschap"",""ark"":""ark:/24970/x0/a8e341e2-ec82-5149-8965-2e3a2149fed9"",""uri"":""/repositories/11/accessions/339728"",""id"":""tr:lh:3175"",""date"":""1960-03-15"",""granter"":""Gerard Walschap"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a8e341e2-ec82-5149-8965-2e3a2149fed9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_Archives,1,,,,,,,,,,,isad:lh:142950,"dlod={""name"":""Notities"",""ark"":""ark:/24970/x0/20c6332c-f278-5f9d-8676-0a67d7dea8e1"",""uri"":""/repositories/11/archival_objects/15295653"",""id"":""isad:lh:142950"",""nameWithContext"":[""Werkstukken"",""Handschriften van Gerard Walschap"",""Beschouwend proza / Non-fictie""],""resourceName"":""Archief van Gerard Walschap"",""resourceArk"":""ark:/24970/x0/8e7bad4c-22f9-548f-973b-82f5500033f4"",""resourceURI"":""/repositories/11/resources/238506"",""resourceID"":""isad:lh:2229"",""capacity"":""Notities"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/20c6332c-f278-5f9d-8676-0a67d7dea8e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"17,2 x 24,4",,,,,,,,,,,,,"17,2 x 24,4 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,172,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,244,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:5484_#1,isad:lh:142950,d1b76305-4bf2-519a-8f4f-42bd8289126f,,63288,W 213 / H (3),tr:lh:3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
d1b76305-4bf2-519a-8f4f-42bd8289126f,tg:lhhs:5484_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,permission required,,,,,,,,
