ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:7933_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7626dc41-9c62-58cd-9696-6bf8bb46e158,object identifier,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_AcquisitionNumbers,1,,,,118435,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_Acquisitions,1,tr:lh:5492,"dlod={""name"":""Oningeschreven gevonden in 1981"",""ark"":""ark:/24970/x0/a579e083-4706-559d-8871-921d8654a2b9"",""uri"":""/repositories/11/accessions/587647"",""id"":""tr:lh:5492"",""date"":""1981-10-28"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a579e083-4706-559d-8871-921d8654a2b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_Archives,1,,,,,,,,,,,isad:lh:89231,"dlod={""name"":""6"",""ark"":""ark:/24970/x0/e9a56bda-df97-58bf-80a2-15c0c6b6045d"",""uri"":""/repositories/11/archival_objects/9547720"",""id"":""isad:lh:89231"",""nameWithContext"":[""Werkstukken"",""Handschriften van Omer Wattez"",""Verhalend proza / Fictie""],""resourceName"":""Archief van Omer Wattez"",""resourceArk"":""ark:/24970/x0/dc144e0e-fe9e-5dd9-b689-1ddc11fcd473"",""resourceURI"":""/repositories/11/resources/559506"",""resourceID"":""isad:lh:5229"",""capacity"":""6"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e9a56bda-df97-58bf-80a2-15c0c6b6045d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"19,4 x 13,4",,,,,,,,,,,,,"19,4 x 13,4 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,194,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,134,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,28,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,27,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7626dc41-9c62-58cd-9696-6bf8bb46e158,tg:lhhs:7933_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:7933_#1,isad:lh:89231,7626dc41-9c62-58cd-9696-6bf8bb46e158,,118435,W 303 / H (6),tr:lh:5492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
