ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:14755_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/d55b6166-e7a8-5d05-83c3-51442516fcc5,object identifier,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_AcquisitionNumbers,1,,,,220986,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_Archives,1,,,,,,,,,,,isad:lh:184256,"dlod={""name"":""Over Antwerpen"",""ark"":""ark:/24970/x0/caf2518a-4dfb-5b5b-8b8b-c4448122839c"",""uri"":""/repositories/11/archival_objects/19715395"",""id"":""isad:lh:184256"",""nameWithContext"":[""Werkstukken"",""Handschriften van Jan Lampo"",""Beschouwend proza / Non-fictie""],""resourceName"":""Archief van Jan Lampo"",""resourceArk"":""ark:/24970/x0/647ab05e-718c-5f5e-bec1-07ee234bce0b"",""resourceURI"":""/repositories/11/resources/8847940"",""resourceID"":""isad:lh:82691"",""capacity"":""Over Antwerpen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/caf2518a-4dfb-5b5b-8b8b-c4448122839c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21 x 30,5",,,,,,,,,,,,,"21 x 30,5 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,305,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,6,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,6,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:14755_#1,isad:lh:184256,d55b6166-e7a8-5d05-83c3-51442516fcc5,,220986,LL 23 / H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,ts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
d55b6166-e7a8-5d05-83c3-51442516fcc5,tg:lhhs:14755_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,permission required,,,,,,,,
