ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:20954_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/59931559-7a81-5976-94c4-638a6d1fa856,object identifier,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_Acquisitions,1,tr:lh:140162,"dlod={""name"":""Archief van Hubert Lampo"",""ark"":""ark:/24970/x0/4bbd6bf1-0065-51d5-8801-10f37648b7a5"",""uri"":""/repositories/11/accessions/14997337"",""id"":""tr:lh:140162"",""date"":""2019-03-29"",""granter"":""Jan Lampo"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/4bbd6bf1-0065-51d5-8801-10f37648b7a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_Archives,1,,,,,,,,,,,isad:lh:174753,"dlod={""name"":""Scenario's"",""ark"":""ark:/24970/x0/dca6cd29-c041-5b67-ae8b-c0323985cfe9"",""uri"":""/repositories/11/archival_objects/18698574"",""id"":""isad:lh:174753"",""nameWithContext"":[""Schrijverschap"",""Bewerkingen van werk van Hubert Lampo"",""Verfilmingen"",""1991 - De Komst van Joachim Stiller - Film Tsjechische televise""],""resourceName"":""Archief van Hubert Lampo"",""resourceArk"":""ark:/24970/x0/e429ee16-915e-59bf-841d-39f81faa404e"",""resourceURI"":""/repositories/11/resources/940640"",""resourceID"":""isad:lh:8791"",""capacity"":""Scenario's"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/dca6cd29-c041-5b67-ae8b-c0323985cfe9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21 X 29,5",,,,,,,,,,,,,"21 X 29,5 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,295,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_DocumentStatus,1,,,,,,kenmerken.lhorighs,tc,,,,,,,,,,,,,,transcriptions (documents),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,55,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,54,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:20954_#1,isad:lh:174753,59931559-7a81-5976-94c4-638a6d1fa856,L 179 / 530,,,tr:lh:140162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,ts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
59931559-7a81-5976-94c4-638a6d1fa856,tg:lhhs:20954_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,permission required,,,,,,,,
