ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:19232_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,object identifier,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_AcquisitionNumbers,1,,,,1511,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_Acquisitions,1,tr:lh:109,"dlod={""name"":""Nalatenschap van Alfons de Cock"",""ark"":""ark:/24970/x0/6a22f899-434a-57a6-9ce1-8e6137069330"",""uri"":""/repositories/11/accessions/11666"",""id"":""tr:lh:109"",""date"":""1933-07-01"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6a22f899-434a-57a6-9ce1-8e6137069330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_Archives,1,,,,,,,,,,,isad:lh:159356,"dlod={""name"":""Handschriften van Jan Baptist David"",""ark"":""ark:/24970/x0/400ab0bb-e44f-59d8-aaf3-af271f55ab5a"",""uri"":""/repositories/11/archival_objects/17051095"",""id"":""isad:lh:159356"",""nameWithContext"":[""Verzamelingen"",""Handschriften verzameld door Alfons de Cock""],""resourceName"":""Archief van Alfons de Cock"",""resourceArk"":""ark:/24970/x0/df9241cf-8f9a-5894-bb4e-a0dcdeefb1ce"",""resourceURI"":""/repositories/11/resources/67627"",""resourceID"":""isad:lh:632"",""capacity"":""Handschriften van Jan Baptist David"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/400ab0bb-e44f-59d8-aaf3-af271f55ab5a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"22,7 x 17,8",,,,,,,,,,,,,"22,7 x 17,8 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,227,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,178,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_DocumentStatus,1,,,,,,kenmerken.lhorighs,fc,,,,,,,,,,,,,,photocopies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42ce9b5-2328-5d12-8fb5-0f5f3c0e1686,tg:lhhs:19232_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,2,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
