ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:9910_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/d42f893b-5f8a-50ad-89ef-29fee75ce10f,object identifier,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_AcquisitionNumbers,1,,,,142568/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_Acquisitions,1,tr:lh:6174,"dlod={""name"":""Archiefstukken van Lucien van den Briele"",""ark"":""ark:/24970/x0/568a1fd7-49a5-5c11-818c-ce4dfde94c3d"",""uri"":""/repositories/11/accessions/660621"",""id"":""tr:lh:6174"",""date"":""1985-04-22"",""granter"":""Lucien van den Briele"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/568a1fd7-49a5-5c11-818c-ce4dfde94c3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90033,"dlod={""name"":""2"",""ark"":""ark:/24970/x0/7d89ddcc-8def-5f90-ac8e-0eb341a7f314"",""uri"":""/repositories/11/archival_objects/9633534"",""id"":""isad:lh:90033"",""nameWithContext"":[""Werkstukken"",""Handschriften van Lucien van den Briele"",""Drama""],""resourceName"":""Archief van Lucien van den Briele"",""resourceArk"":""ark:/24970/x0/5afd8480-d0ba-5fbf-8284-bc94aa636c40"",""resourceURI"":""/repositories/11/resources/745686"",""resourceID"":""isad:lh:6969"",""capacity"":""2"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7d89ddcc-8def-5f90-ac8e-0eb341a7f314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,21 x 15 cm,,,,,,,,,,,,,"21 x 15 cm - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,150,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,20,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,20,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:9910_#1,isad:lh:90033,d42f893b-5f8a-50ad-89ef-29fee75ce10f,,142568/3,B 8596 / H (2),tr:lh:6174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,,,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
d42f893b-5f8a-50ad-89ef-29fee75ce10f,tg:lhhs:9910_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
