ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:13384_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/46e2561e-6ef0-5589-88a4-0c9ee6286fff,object identifier,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_AcquisitionNumbers,1,,,,87529/1-2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_Acquisitions,1,tr:lh:4528,"dlod={""name"":""Archiefstukken van Hubert Lampo"",""ark"":""ark:/24970/x0/8a5de51e-a1ca-58a2-a707-026fc1f6bf4a"",""uri"":""/repositories/11/accessions/484499"",""id"":""tr:lh:4528"",""date"":""1972-01-24"",""granter"":""Hubert Lampo"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8a5de51e-a1ca-58a2-a707-026fc1f6bf4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_Archives,1,,,,,,,,,,,isad:lh:179954,"dlod={""name"":""Handschriften"",""ark"":""ark:/24970/x0/8bd87f23-3859-5756-a595-caa3a7d442ca"",""uri"":""/repositories/11/archival_objects/19255081"",""id"":""isad:lh:179954"",""nameWithContext"":[""Werkstukken"",""Handschriften van Hubert Lampo"",""Beschouwend proza / Non-fictie"",""Artikels"",""Bijdragen in tijdschriften en dagbladen"",""Recensies""],""resourceName"":""Archief van Hubert Lampo"",""resourceArk"":""ark:/24970/x0/e429ee16-915e-59bf-841d-39f81faa404e"",""resourceURI"":""/repositories/11/resources/940640"",""resourceID"":""isad:lh:8791"",""capacity"":""Handschriften"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/8bd87f23-3859-5756-a595-caa3a7d442ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21,1 x 29,8",,,,,,,,,,,,,"21,1 x 29,8 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,211,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,298,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,2,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:13384_#1,isad:lh:179954,46e2561e-6ef0-5589-88a4-0c9ee6286fff,L 179 / 404,87529/1-2,,tr:lh:4528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_ProductStadiums,1,,,,,,kenmerken.lhstadiumhs,vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verbeterd typoscript,,,,,,,,,,,,,,,,,
46e2561e-6ef0-5589-88a4-0c9ee6286fff,tg:lhhs:13384_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.0,permission required,,,,,,,,
