ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:19351_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/8ab4173e-1a70-581c-b13b-9c52fb89e3fa,object identifier,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_AcquisitionNumbers,1,,,,146768,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_Acquisitions,1,tr:lh:6322,"dlod={""name"":""Archiefstukken van Jack Verstappen"",""ark"":""ark:/24970/x0/a46aef4d-4bca-5a13-b38e-d24bdfc7f3a3"",""uri"":""/repositories/11/accessions/676457"",""id"":""tr:lh:6322"",""date"":""1986-07-31"",""granter"":""Jack Verstappen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/a46aef4d-4bca-5a13-b38e-d24bdfc7f3a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_Archives,1,,,,,,,,,,,isad:lh:160765,"dlod={""name"":""Handschriften van Camiel Devisschere"",""ark"":""ark:/24970/x0/fed956c8-d766-520d-85bf-dbc3e79e0b3c"",""uri"":""/repositories/11/archival_objects/17201858"",""id"":""isad:lh:160765"",""nameWithContext"":[""Verzamelingen"",""Handschriften verzameld door Jack Verstappen""],""resourceName"":""Archief van Jack Verstappen"",""resourceArk"":""ark:/24970/x0/fdabaa48-d657-5f69-ac9f-4c54d5b4aa86"",""resourceURI"":""/repositories/11/resources/95233"",""resourceID"":""isad:lh:890"",""capacity"":""Handschriften van Camiel Devisschere"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fed956c8-d766-520d-85bf-dbc3e79e0b3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"20,5 x 16,7",,,,,,,,,,,,,"20,5 x 16,7 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,205,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,167,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,100,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,100,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab4173e-1a70-581c-b13b-9c52fb89e3fa,tg:lhhs:19351_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:19351_#1,isad:lh:160765,8ab4173e-1a70-581c-b13b-9c52fb89e3fa,,146768,,tr:lh:6322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
