ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:326_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/b28c4ee9-5949-54b0-83da-0efdb07d7584,object identifier,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_AcquisitionNumbers,1,,,,132858/1a-1o,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_Acquisitions,1,tr:lh:6014,"dlod={""name"":""Archief van Johan Daisne"",""ark"":""ark:/24970/x0/2d442b6a-64db-5209-8b7c-0ad313f2dcc7"",""uri"":""/repositories/11/accessions/643501"",""id"":""tr:lh:6014"",""date"":""1984-02-27"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2d442b6a-64db-5209-8b7c-0ad313f2dcc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_Archives,1,,,,,,,,,,,isad:lh:86195,"dlod={""name"":""1941 - Als de goden ontwaken (in: De roman van advent)"",""ark"":""ark:/24970/x0/fd4754fa-679f-52a3-97c4-ce4a2da5eed6"",""uri"":""/repositories/11/archival_objects/9222868"",""id"":""isad:lh:86195"",""nameWithContext"":[""Werkstukken"",""Handschriften van Johan Daisne"",""Drama""],""resourceName"":""Archief van Johan Daisne"",""resourceArk"":""ark:/24970/x0/8f90638d-2a16-59ec-b4c4-2ed47829a0b3"",""resourceURI"":""/repositories/11/resources/32638"",""resourceID"":""isad:lh:305"",""capacity"":""1941 - Als de goden ontwaken (in: De roman van advent)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fd4754fa-679f-52a3-97c4-ce4a2da5eed6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"28,3 x 21,5",,,,,,,,,,,,,"28,3 x 21,5 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,283,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,215,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,15,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:326_#1,isad:lh:86195,b28c4ee9-5949-54b0-83da-0efdb07d7584,,132858/1a-1o,D 125 / H (36),tr:lh:6014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28c4ee9-5949-54b0-83da-0efdb07d7584,tg:lhhs:326_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
