ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:13189_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,object identifier,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_AcquisitionNumbers,1,,,,186845,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_Acquisitions,1,tr:lh:7336,"dlod={""name"":""Archief van Michel Seuphor"",""ark"":""ark:/24970/x0/21221d3a-7001-51de-9f76-ec8d0dd744a4"",""uri"":""/repositories/11/accessions/784955"",""id"":""tr:lh:7336"",""date"":""2003-06-26"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/21221d3a-7001-51de-9f76-ec8d0dd744a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_Archives,1,,,,,,,,,,,isad:lh:91200,"dlod={""name"":""15"",""ark"":""ark:/24970/x0/a3ec80d7-4cca-5828-b904-6ded68b1356d"",""uri"":""/repositories/11/archival_objects/9758403"",""id"":""isad:lh:91200"",""nameWithContext"":[""Werkstukken/Oeuvres"",""Handschriften en typoscripten"",""Verhalend proza""],""resourceName"":""Archief van Michel Seuphor"",""resourceArk"":""ark:/24970/x0/ae31e955-ddae-563a-bf03-21ce2aa191b8"",""resourceURI"":""/repositories/11/resources/404249"",""resourceID"":""isad:lh:3778"",""capacity"":""15"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a3ec80d7-4cca-5828-b904-6ded68b1356d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21,6 x 17",,,,,,,,,,,,,"21,6 x 17 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,216,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,170,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,96,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,161,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,tg:lhhs:13189_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:13189_#1,isad:lh:91200,e18a0010-a61f-5b54-b1ac-ecd01f95ae0c,S 59 / 4358,186845,,tr:lh:7336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
