ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:19737_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/844b3242-9568-5c18-af18-ca9393ffddc2,object identifier,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_AcquisitionNumbers,1,,,,47994/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_Acquisitions,1,tr:lh:2444,"dlod={""name"":""Archiefstukken van Ary J.J. Delen"",""ark"":""ark:/24970/x0/f16a023b-beef-550d-85d5-32e3f71ddce7"",""uri"":""/repositories/11/accessions/261511"",""id"":""tr:lh:2444"",""date"":""1953-04-01"",""granter"":""Ary J.J. Delen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f16a023b-beef-550d-85d5-32e3f71ddce7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_Archives,1,,,,,,,,,,,isad:lh:171736,"dlod={""name"":""1953 - Niemand ontsnapt aan zijn noodlot"",""ark"":""ark:/24970/x0/992f95eb-7297-516b-9304-fa1f3af26c6e"",""uri"":""/repositories/11/archival_objects/18375755"",""id"":""isad:lh:171736"",""nameWithContext"":[""Werkstukken"",""Handschriften van Ary J.J. Delen"",""Verhalend proza / Fictie"",""Vertaalde novellen""],""resourceName"":""Archief van Ary J.J. Delen"",""resourceArk"":""ark:/24970/x0/0a3807b4-f393-5613-a414-d573e0d09f8a"",""resourceURI"":""/repositories/11/resources/281520"",""resourceID"":""isad:lh:2631"",""capacity"":""1953 - Niemand ontsnapt aan zijn noodlot"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/992f95eb-7297-516b-9304-fa1f3af26c6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"28 x 22,5",,,,,,,,,,,,,"28 x 22,5 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,280,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,225,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,69,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,116,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844b3242-9568-5c18-af18-ca9393ffddc2,tg:lhhs:19737_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:19737_#1,isad:lh:171736,844b3242-9568-5c18-af18-ca9393ffddc2,,47994/1,,tr:lh:2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
