ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:12364_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/45bc875b-c46a-5fa9-91dc-215e354bf949,object identifier,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_AcquisitionNumbers,1,,,,161398/1 tot 12,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_Acquisitions,1,tr:lh:6533,"dlod={""name"":""Archief van Fernand V. Toussaint van Boelaere"",""ark"":""ark:/24970/x0/0160dc6a-dc01-51b9-a64c-3d5c4fa8c322"",""uri"":""/repositories/11/accessions/699034"",""id"":""tr:lh:6533"",""date"":""1988-08-08"",""granter"":""Marcelle Toussaint"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/0160dc6a-dc01-51b9-a64c-3d5c4fa8c322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90863,"dlod={""name"":""Handschriften van Herman Teirlinck"",""ark"":""ark:/24970/x0/9a67a845-9c3d-59fd-b7e4-bd2247588aab"",""uri"":""/repositories/11/archival_objects/9722344"",""id"":""isad:lh:90863"",""nameWithContext"":[""Verzamelingen"",""Handschriften verzameld door Fernand V. Toussaint van Boelaere""],""resourceName"":""Archief van Fernand V. Toussaint van Boelaere"",""resourceArk"":""ark:/24970/x0/b06c4839-7024-59b9-b437-efe9906a112b"",""resourceURI"":""/repositories/11/resources/57676"",""resourceID"":""isad:lh:539"",""capacity"":""Handschriften van Herman Teirlinck"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/9a67a845-9c3d-59fd-b7e4-bd2247588aab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,216x162,,,,,,,,,,,,,"216x162 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,2160,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,1620,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,12,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,12,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:12364_#1,isad:lh:90863,45bc875b-c46a-5fa9-91dc-215e354bf949,,161398/1 tot 12,T 176 / H (29),tr:lh:6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
45bc875b-c46a-5fa9-91dc-215e354bf949,tg:lhhs:12364_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.0,permission required,,,,,,,,
