ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:11280_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a749f698-c70d-5c62-a601-c5da9c7fff9f,object identifier,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_AcquisitionNumbers,1,,,,10012/5,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_Acquisitions,1,tr:lh:517,"dlod={""name"":""Archief van Frans de Cort"",""ark"":""ark:/24970/x0/ef0b8907-6b99-5342-b478-66df9c33e124"",""uri"":""/repositories/11/accessions/55322"",""id"":""tr:lh:517"",""date"":""1936-06-30"",""granter"":""Anna de Wildeman-De Cort"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ef0b8907-6b99-5342-b478-66df9c33e124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_Archives,1,,,,,,,,,,,isad:lh:90593,"dlod={""name"":""Handschriften van Prudens van Duyse"",""ark"":""ark:/24970/x0/a465d9bd-91be-5be6-a924-4965a959ef28"",""uri"":""/repositories/11/archival_objects/9693454"",""id"":""isad:lh:90593"",""nameWithContext"":[""Verzamelingen"",""Handschriften verzameld door Frans de Cort""],""resourceName"":""Archief van Frans de Cort"",""resourceArk"":""ark:/24970/x0/5cdbf410-2d3e-578d-8e6a-03353bb54bbb"",""resourceURI"":""/repositories/11/resources/31568"",""resourceID"":""isad:lh:295"",""capacity"":""Handschriften van Prudens van Duyse"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a465d9bd-91be-5be6-a924-4965a959ef28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,20 x 12 cm,,,,,,,,,,,,,"20 x 12 cm - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,200,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,120,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,2,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,3,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:11280_#1,isad:lh:90593,a749f698-c70d-5c62-a601-c5da9c7fff9f,,10012/5,D 9653 / H (3),tr:lh:517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.0,open,,,,,,,,
a749f698-c70d-5c62-a601-c5da9c7fff9f,tg:lhhs:11280_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P1BWGPTg7UDfNJfpGSaXHpr4,lhhs,https://dams.antwerpen.be/iiif/P1BWGPTg7UDfNJfpGSaXHpr4/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/P1BWGPTg7UDfNJfpGSaXHpr4,DAMS Image,lh,Tekstdrager
