ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhdc:2248_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/9bbcd1c8-9940-5387-9bce-135b7a5ced0d,object identifier,,,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_Acquisitions,1,tr:lh:4825,"dlod={""name"":""Nalatenschap van Max Rooses"",""ark"":""ark:/24970/x0/58f73f54-a83c-5e90-8aa3-42c3e070b837"",""uri"":""/repositories/11/accessions/516278"",""id"":""tr:lh:4825"",""date"":""1977-09-12"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/58f73f54-a83c-5e90-8aa3-42c3e070b837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,R 704 / 58(8),R 704 / 58(8),Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_Archives,1,,,,,,,,,,,isad:lh:178699,"dlod={""name"":""Algemeen"",""ark"":""ark:/24970/x0/83ce282e-2e30-5784-b2b3-fb66294f1718"",""uri"":""/repositories/11/archival_objects/19120796"",""id"":""isad:lh:178699"",""nameWithContext"":[""Professioneel leven"",""Auteur en kunsthistorisch onderzoeker"",""(Kunst)historisch werk"",""Andere (kunst)historische onderwerpen"",""Jacob Jordaens' leven en werken (1906)""],""resourceName"":""Archief van Max Rooses"",""resourceArk"":""ark:/24970/x0/1c664e0e-a2e6-5efc-abd0-e7df81efd82e"",""resourceURI"":""/repositories/11/resources/10596"",""resourceID"":""isad:lh:99"",""capacity"":""Algemeen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/83ce282e-2e30-5784-b2b3-fb66294f1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatdc,"34,5 x 21",,,,,,,,,,,,,"34,5 x 21 - height, width, kenmerken.lhformatdc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_Dimensions,,,,,,,kenmerken.lhformatdc,,,,,,,,,,,345,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_Dimensions,,,,,,,kenmerken.lhformatdc,,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhdc,tg:lhdc:2248_#1,isad:lh:178699,9bbcd1c8-9940-5387-9bce-135b7a5ced0d,R 704 / 58,,,tr:lh:4825,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypedc,dcdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,documents (object genre),,,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
9bbcd1c8-9940-5387-9bce-135b7a5ced0d,tg:lhdc:2248_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DkjfTpwdSeMXHlTbFXxBUJ5Y,lhdc,https://dams.antwerpen.be/iiif/DkjfTpwdSeMXHlTbFXxBUJ5Y/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/DkjfTpwdSeMXHlTbFXxBUJ5Y,DAMS Image,lh,Tekstdrager
