ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:686_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,object identifier,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_AcquisitionNumbers,1,,,,106469/1a-b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_Acquisitions,1,tr:lh:5332,"dlod={""name"":""Archiefstukken van Marnix Gijsen"",""ark"":""ark:/24970/x0/b2836733-dbb7-590b-bc6b-ac095ff36562"",""uri"":""/repositories/11/accessions/570527"",""id"":""tr:lh:5332"",""date"":""1978-01-04"",""granter"":""Marnix Gijsen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b2836733-dbb7-590b-bc6b-ac095ff36562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_Archives,1,,,,,,,,,,,isad:lh:185413,"dlod={""name"":""Lezingen en toespraken"",""ark"":""ark:/24970/x0/e027125d-bd7a-5a90-aac2-0eb3399a62c0"",""uri"":""/repositories/11/archival_objects/19839194"",""id"":""isad:lh:185413"",""nameWithContext"":[""Werkstukken"",""Handschriften van Marnix Gijsen"",""Beschouwend proza / Non-fictie""],""resourceName"":""Archief van Marnix Gijsen"",""resourceArk"":""ark:/24970/x0/9453a0d1-947e-5d52-bd6b-156cc4d8f663"",""resourceURI"":""/repositories/11/resources/101546"",""resourceID"":""isad:lh:949"",""capacity"":""Lezingen en toespraken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e027125d-bd7a-5a90-aac2-0eb3399a62c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"31,5 x 20,5",,,,,,,,,,,,,"31,5 x 20,5 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,315,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,205,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,6,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:686_#1,isad:lh:185413,ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,,106469/1a-b,"G 994 / H (Doos 14, map A)",tr:lh:5332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff10f83d-9a59-5d9a-a1ef-ff3a4d102072,tg:lhhs:686_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
