ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:8429_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/bbb48da7-8763-5896-bff0-b83aff368a41,object identifier,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_AcquisitionNumbers,1,,,,86850/a-n,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_Acquisitions,1,tr:lh:4515,"dlod={""name"":""Archiefstukken van Christine D' haen"",""ark"":""ark:/24970/x0/877749bc-450f-5c2f-97dd-000aa0a0b0ef"",""uri"":""/repositories/11/accessions/483108"",""id"":""tr:lh:4515"",""date"":""1971-12-10"",""granter"":""Christine D' haen"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/877749bc-450f-5c2f-97dd-000aa0a0b0ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_Archives,1,,,,,,,,,,,isad:lh:142686,"dlod={""name"":""'Anthologie'  Herwig Hensen'"",""ark"":""ark:/24970/x0/7b978a10-c79b-53c0-97e2-5863162f24e3"",""uri"":""/repositories/11/archival_objects/15267405"",""id"":""isad:lh:142686"",""nameWithContext"":[""Werkstukken"",""Handschriften van Christine D' haen"",""Beschouwend proza / Non-fictie"",""73 zichten op de O.L.V. toren te brugge""],""resourceName"":""Archief van Christine D' haen"",""resourceArk"":""ark:/24970/x0/c2ba6d13-58ec-5c01-be3c-4c2a9cd9388d"",""resourceURI"":""/repositories/11/resources/3295068"",""resourceID"":""isad:lh:30795"",""capacity"":""'Anthologie'  Herwig Hensen'"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7b978a10-c79b-53c0-97e2-5863162f24e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21 x 16,4 cm",,,,,,,,,,,,,"21 x 16,4 cm - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,164,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,14,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,14,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:8429_#1,isad:lh:142686,bbb48da7-8763-5896-bff0-b83aff368a41,,86850/a-n,,tr:lh:4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
bbb48da7-8763-5896-bff0-b83aff368a41,tg:lhhs:8429_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
