ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:14744_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,object identifier,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_AcquisitionNumbers,1,,,,220900,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_Acquisitions,1,tr:lh:9227,"dlod={""name"":""Handschriften en document van John Gheeraert"",""ark"":""ark:/24970/x0/c91a653d-19c5-5af6-8705-b2cfa565a24f"",""uri"":""/repositories/11/accessions/987292"",""id"":""tr:lh:9227"",""date"":""2009-05-06"",""granter"":""Marc van de Wiele Antiquariaat"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c91a653d-19c5-5af6-8705-b2cfa565a24f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92094,"dlod={""name"":""Verhalend proza / Fictie"",""ark"":""ark:/24970/x0/4befdbe4-e8a4-5728-8696-defa0a623c36"",""uri"":""/repositories/11/archival_objects/9854061"",""id"":""isad:lh:92094"",""nameWithContext"":[""Werkstukken"",""Handschriften van John Gheeraert""],""resourceName"":""Archief van John Gheeraert"",""resourceArk"":""ark:/24970/x0/5ad97f5f-1fe4-58e0-a055-7702f33a1508"",""resourceURI"":""/repositories/11/resources/9853740"",""resourceID"":""isad:lh:92091"",""capacity"":""Verhalend proza / Fictie"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/4befdbe4-e8a4-5728-8696-defa0a623c36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"29,5 x 21",,,,,,,,,,,,,"29,5 x 21 - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,295,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,210,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,83,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,83,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:14744_#1,isad:lh:92094,a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,,220900,G 3647 / H,tr:lh:9227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhgenrehs,vp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manuscripts (documents),,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_ProductStadiums,1,,,,,,kenmerken.lhstadiumhs,vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,verbeterd typoscript,,,,,,,,,,,,,,,,,
a33c4ebd-20f4-5ddf-8ad5-dffc65cbe529,tg:lhhs:14744_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
