ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,adm.uuid_mat,Volgnummer,mpm_place_holder,Plaatsingsnummer,adm.acquiredVia,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,Material,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhhs:10680_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/d6acedd6-d5d0-5b4b-9748-3275bba00e3b,object identifier,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_AcquisitionNumbers,1,,,,43866/5,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_Acquisitions,1,tr:lh:2323,"dlod={""name"":""Archief van Nieuw Vlaams Tijdschrift (1946 - 1983)"",""ark"":""ark:/24970/x0/3b0534e2-c8f2-55b2-bfee-f19f5607d054"",""uri"":""/repositories/11/accessions/248564"",""id"":""tr:lh:2323"",""date"":""1952-02-04"",""granter"":""Hubert Lampo"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/3b0534e2-c8f2-55b2-bfee-f19f5607d054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_Archives,1,,,,,,,,,,,isad:lh:86822,"dlod={""name"":""Handschriften van Remy C. van de Kerckhove"",""ark"":""ark:/24970/x0/ccd15c4e-29d3-5b98-9d09-9e28766a4bba"",""uri"":""/repositories/11/archival_objects/9289957"",""id"":""isad:lh:86822"",""nameWithContext"":[""Archiefstukken rond uitgaven"",""Handschriften""],""resourceName"":""Archief van Nieuw Vlaams Tijdschrift"",""resourceArk"":""ark:/24970/x0/3f7dc09e-29b6-5f56-a6ab-de9ca98a362e"",""resourceURI"":""/repositories/11/resources/47832"",""resourceID"":""isad:lh:447"",""capacity"":""Handschriften van Remy C. van de Kerckhove"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ccd15c4e-29d3-5b98-9d09-9e28766a4bba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformaths.lhformathsafm,"21,5 x 14 cm",,,,,,,,,,,,,"21,5 x 14 cm - height, width, kenmerken/lhformaths.lhformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,215,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_Dimensions,,,,,,,kenmerken/lhformaths.lhformathsafm,,,,,,,,,,,140,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_Formats,1,,,,,,kenmerken/lhpageshs.lhpageshsnumber,,,,,,,,,,,,,,,,3,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_Formats,1,,,,,,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,,,,,,,,,,,,,,,3,pages (components),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6acedd6-d5d0-5b4b-9748-3275bba00e3b,tg:lhhs:10680_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhhs,tg:lhhs:10680_#1,isad:lh:86822,d6acedd6-d5d0-5b4b-9748-3275bba00e3b,,43866/5,K 313 / H,tr:lh:2323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
