ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:183819_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,object identifier,,,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_AcquisitionNumbers,1,,,,197214/471,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_Acquisitions,1,tr:lh:7475,"dlod={""name"":""Archief van Jan Schepens"",""ark"":""ark:/24970/x0/fc57a4c7-92e2-5629-bcdc-df162f0546b3"",""uri"":""/repositories/11/accessions/799828"",""id"":""tr:lh:7475"",""date"":""2000-03-29"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/fc57a4c7-92e2-5629-bcdc-df162f0546b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_Archives,1,,,,,,,,,,,isad:lh:42677,"dlod={""name"":""Brieven van Richard Minne"",""ark"":""ark:/24970/x0/0abb014f-8453-5052-9c46-979fd388bcc1"",""uri"":""/repositories/11/archival_objects/4566442"",""id"":""isad:lh:42677"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Jan Schepens per correspondent""],""resourceName"":""Archief van Jan Schepens"",""resourceArk"":""ark:/24970/x0/7e4b977e-97e7-57b7-ac85-216552334876"",""resourceURI"":""/repositories/11/resources/25469"",""resourceID"":""isad:lh:238"",""capacity"":""Brieven van Richard Minne"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/0abb014f-8453-5052-9c46-979fd388bcc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:7475,tg:lhbr:183819_#1,197214/471,isad:lh:42677,S 314 / B2,0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,,,,,,,,,,,,,,,,,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
0c9b1a3c-f6f0-5964-ab4e-eb6faed35d92,tg:lhbr:183819_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953,permission required,,,,,,,,
