ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:232539_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/15dd8f93-87ab-5b85-9918-55518d32fca4,object identifier,,,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_AcquisitionNumbers,1,,,,102311/40a-d,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_Acquisitions,1,tr:lh:5172,"dlod={""name"":""Archief van Blanka Gyselen"",""ark"":""ark:/24970/x0/63dc928d-fc00-52a2-90ae-6522e429d86b"",""uri"":""/repositories/11/accessions/553407"",""id"":""tr:lh:5172"",""date"":""1976-04-28"",""granter"":""Anna Martens"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/63dc928d-fc00-52a2-90ae-6522e429d86b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_Archives,1,,,,,,,,,,,isad:lh:83530,"dlod={""name"":""Brieven aan (Mevr.) Wabintz"",""ark"":""ark:/24970/x0/a411255c-08fb-5964-a839-4fb6524d4d89"",""uri"":""/repositories/11/archival_objects/8937713"",""id"":""isad:lh:83530"",""nameWithContext"":[""Briefwisseling"",""Brieven van Blanka Gyselen""],""resourceName"":""Archief van Blanka Gyselen"",""resourceArk"":""ark:/24970/x0/e884ece9-30af-5866-8681-c31e3a3480ed"",""resourceURI"":""/repositories/11/resources/110641"",""resourceID"":""isad:lh:1034"",""capacity"":""Brieven aan (Mevr.) Wabintz"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/a411255c-08fb-5964-a839-4fb6524d4d89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:5172,tg:lhbr:232539_#1,102311/40a-d,isad:lh:83530,G 993 / B1,15dd8f93-87ab-5b85-9918-55518d32fca4,,,,,,,,,,,,,,,,,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,pc,,,,,,,,,,,,,,,,,,,,,pencils (drawing and writing equipment),,,,,,,,,,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brkl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_ProductStadiums,1,,,,,,kenmerken.lhtypebr,brkl,,,,,,,,,,,,,,,,,,,,,,drafts (documents),,,,,,,,,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
15dd8f93-87ab-5b85-9918-55518d32fca4,tg:lhbr:232539_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,permission required,,,,,,,,
