ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:291695_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/2c0a4906-8291-5777-818c-c5eb34acd63b,object identifier,,,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_AcquisitionNumbers,1,,,,54479,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_Acquisitions,1,tr:lh:2749,"dlod={""name"":""Archief van Laura Hiel"",""ark"":""ark:/24970/x0/74b23c6e-0cd7-5633-a48a-ce464731b5da"",""uri"":""/repositories/11/accessions/294146"",""id"":""tr:lh:2749"",""date"":""1956-08-16"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/74b23c6e-0cd7-5633-a48a-ce464731b5da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_Archives,1,,,,,,,,,,,isad:lh:174848,"dlod={""name"":""Brieven van Kindergeluk"",""ark"":""ark:/24970/x0/dc5af7ad-8c98-56e0-93ed-e4030ea8d0f3"",""uri"":""/repositories/11/archival_objects/18708739"",""id"":""isad:lh:174848"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Laura Hiel per correspondent""],""resourceName"":""Archief van Laura Hiel"",""resourceArk"":""ark:/24970/x0/26fd5e3b-ac1b-5025-9805-5d9e8a57257d"",""resourceURI"":""/repositories/11/resources/518097"",""resourceID"":""isad:lh:4842"",""capacity"":""Brieven van Kindergeluk"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/dc5af7ad-8c98-56e0-93ed-e4030ea8d0f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:2749,tg:lhbr:291695_#1,54479,isad:lh:174848,,2c0a4906-8291-5777-818c-c5eb34acd63b,,,,,,,,,,,,,,,,,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
2c0a4906-8291-5777-818c-c5eb34acd63b,tg:lhbr:291695_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,permission required,,,,,,,,
