ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:238215_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/591a72bc-d801-521f-9fda-119625216797,object identifier,,,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_AcquisitionNumbers,1,,,,219450/24a-b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_Acquisitions,1,tr:lh:9051,"dlod={""name"":""Archief van Mat Kraewinkels"",""ark"":""ark:/24970/x0/8d15c2f2-b0e5-5d02-9adb-aa484ac296c8"",""uri"":""/repositories/11/accessions/968460"",""id"":""tr:lh:9051"",""date"":""2006-11-20"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8d15c2f2-b0e5-5d02-9adb-aa484ac296c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_Archives,1,,,,,,,,,,,isad:lh:85446,"dlod={""name"":""Brieven van Rose Gronon"",""ark"":""ark:/24970/x0/91447e0a-7c83-5445-9d7e-ab9d09e3aa2f"",""uri"":""/repositories/11/archival_objects/9142725"",""id"":""isad:lh:85446"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Mat Kraewinkels per correspondent""],""resourceName"":""Archief van Mat Kraewinkels"",""resourceArk"":""ark:/24970/x0/a465ad83-ddd5-5098-85d8-56934c2f37a9"",""resourceURI"":""/repositories/11/resources/9135663"",""resourceID"":""isad:lh:85380"",""capacity"":""Brieven van Rose Gronon"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/91447e0a-7c83-5445-9d7e-ab9d09e3aa2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:9051,tg:lhbr:238215_#1,219450/24a-b,isad:lh:85446,KK 125 / B2,591a72bc-d801-521f-9fda-119625216797,,,,,,,,,,,,,,,,,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,,,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
591a72bc-d801-521f-9fda-119625216797,tg:lhbr:238215_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
