ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:237178_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/557938cc-936e-5307-82c1-99ef3e1623db,object identifier,,,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_AcquisitionNumbers,1,,,,218757/171,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_Acquisitions,1,tr:lh:9849,"dlod={""name"":""Archief van Jet Jorssen"",""ark"":""ark:/24970/x0/1219bea9-b76d-5409-b9b9-8022005c446d"",""uri"":""/repositories/11/accessions/1053846"",""id"":""tr:lh:9849"",""date"":""2006-04-18"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/1219bea9-b76d-5409-b9b9-8022005c446d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_Archives,1,,,,,,,,,,,isad:lh:84929,"dlod={""name"":""Brieven aan Emiel van Hemeldonck"",""ark"":""ark:/24970/x0/ccf3730d-21a4-5550-9bbe-e99a496bc2fc"",""uri"":""/repositories/11/archival_objects/9087406"",""id"":""isad:lh:84929"",""nameWithContext"":[""Briefwisseling"",""Brieven van Jet Jorssen per correspondent""],""resourceName"":""Archief van Jet Jorssen"",""resourceArk"":""ark:/24970/x0/2da3ca26-1f16-5d22-a120-a98cf5fab104"",""resourceURI"":""/repositories/11/resources/9084410"",""resourceID"":""isad:lh:84901"",""capacity"":""Brieven aan Emiel van Hemeldonck"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ccf3730d-21a4-5550-9bbe-e99a496bc2fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:9849,tg:lhbr:237178_#1,218757/171,isad:lh:84929,J 45 / B1,557938cc-936e-5307-82c1-99ef3e1623db,,,,,,,,,,,,,,,,,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,bi,,,,,,,,,,,,,,,,,,,,,ball-point pens,,,,,,,,,,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brkl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_ProductStadiums,1,,,,,,kenmerken.lhtypebr,brkl,,,,,,,,,,,,,,,,,,,,,,drafts (documents),,,,,,,,,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hs,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
557938cc-936e-5307-82c1-99ef3e1623db,tg:lhbr:237178_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,permission required,,,,,,,,
