ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Document status,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Material,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:184228_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/495ec243-e854-5cf3-bff3-8b75935a8930,object identifier,,,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_AcquisitionNumbers,1,,,,164115/5a-b,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_Acquisitions,1,tr:lh:6643,"dlod={""name"":""Archiefstukken van Rita Hostie"",""ark"":""ark:/24970/x0/6e1af2fb-46d5-5ec6-9a1a-8bf5ea5f80bc"",""uri"":""/repositories/11/accessions/710804"",""id"":""tr:lh:6643"",""date"":""1989-11-27"",""granter"":""Rita Hostie"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6e1af2fb-46d5-5ec6-9a1a-8bf5ea5f80bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_Archives,1,,,,,,,,,,,isad:lh:73229,"dlod={""name"":""Brieven van A. Schoenenberger"",""ark"":""ark:/24970/x0/ce3c97a5-5398-5fa7-8fe3-e87102f0802b"",""uri"":""/repositories/11/archival_objects/7835506"",""id"":""isad:lh:73229"",""nameWithContext"":[""Briefwisseling"",""Brieven aan Rita Hostie per correspondent""],""resourceName"":""Archief van Rita Hostie"",""resourceArk"":""ark:/24970/x0/6dbc1a19-7202-54c8-bf92-34a8d656c375"",""resourceURI"":""/repositories/11/resources/1163521"",""resourceID"":""isad:lh:10874"",""capacity"":""Brieven van A. Schoenenberger"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ce3c97a5-5398-5fa7-8fe3-e87102f0802b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_ExtraProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_Items,1,,,,,,,,,,,,,,,lhbr,tr:lh:6643,tg:lhbr:184228_#1,164115/5a-b,isad:lh:73229,H 8273 / B2,495ec243-e854-5cf3-bff3-8b75935a8930,,,,,,,,,,,,,,,,,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_Materials,1,,,,,,kenmerken.lhschrijfhs,in,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypebr,brbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letters (correspondence),,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_ProductionTechniques,1,,,,,,kenmerken.lhtypohs,hsts,,,,,,,,,,,,,,,,,,,,,,,typewriting,,,,,,,,,,,,,,,,
495ec243-e854-5cf3-bff3-8b75935a8930,tg:lhbr:184228_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,permission required,,,,,,,,
