ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:27074_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/cebe8b88-9901-5b81-8e4f-6bba9fa19130,object identifier,,,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,e22_AcquisitionNumbers,1,27571/587,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,e22_Acquisitions,1,,,tr:lh:1492,"dlod={""name"":""Oningeschreven gevonden in 1944"",""ark"":""ark:/24970/x0/83cc1d18-f2c3-5147-9882-ac568279b581"",""uri"":""/repositories/11/accessions/159647"",""id"":""tr:lh:1492"",""date"":""1944-01-05"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/83cc1d18-f2c3-5147-9882-ac568279b581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,65 x 43,,,,,,,,,,"65 x 43 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,65,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,43,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:27074_#1,27571/587,P 3017 / P,cebe8b88-9901-5b81-8e4f-6bba9fa19130,tr:lh:1492,,,,,,,,,,,,,,,,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.0,permission required,,,,,,,,
cebe8b88-9901-5b81-8e4f-6bba9fa19130,tg:lhph:27074_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L1aiHMdfANaDJ97lrlgl3WnP,lhph,https://dams.antwerpen.be/iiif/L1aiHMdfANaDJ97lrlgl3WnP/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/L1aiHMdfANaDJ97lrlgl3WnP,DAMS Image,lhph,Foto
