ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:10046_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a6723f91-a111-5ee2-a76e-38d4f26783f4,object identifier,,,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,e22_AcquisitionNumbers,1,12431/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,e22_Acquisitions,1,,,tr:lh:628,"dlod={""name"":""Schenking van Hendrik Coopman"",""ark"":""ark:/24970/x0/0690860f-3992-5125-964e-4bebb24529cf"",""uri"":""/repositories/11/accessions/67199"",""id"":""tr:lh:628"",""date"":""1937-10-07"",""granter"":""Hendrik Coopman"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/0690860f-3992-5125-964e-4bebb24529cf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,100 x 75,,,,,,,,,,"100 x 75 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,100,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,75,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:10046_#1,12431/3,S 611 / P,a6723f91-a111-5ee2-a76e-38d4f26783f4,tr:lh:628,,,,,,,,,,,,,,,,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,SC,,,,,,,,,,,,,,,,,,,,,,,,sepia prints,,,,,,,,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.0,permission required,,,,,,,,
a6723f91-a111-5ee2-a76e-38d4f26783f4,tg:lhph:10046_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j2LaUgIdcUbYPfBUUUxBrP04,lhph,https://dams.antwerpen.be/iiif/j2LaUgIdcUbYPfBUUUxBrP04/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/j2LaUgIdcUbYPfBUUUxBrP04,DAMS Image,lhph,Foto
