ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:28872_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e3d5567f-4938-57d8-985c-3b6eee3a536e,object identifier,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_AcquisitionNumbers,1,168314/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_Acquisitions,1,,,tr:lh:6795,"dlod={""name"":""Archief van Omer van Puyvelde"",""ark"":""ark:/24970/x0/335aa4bb-7729-574c-a5e1-4d7a6916fc84"",""uri"":""/repositories/11/accessions/727068"",""id"":""tr:lh:6795"",""date"":""1991-04-24"",""granter"":""Bérénice de Pauw"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/335aa4bb-7729-574c-a5e1-4d7a6916fc84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_Archives,1,,,,,,,,,,,isad:lh:95028,"dlod={""name"":""Foto's i.v.m. Omer van Puyvelde"",""ark"":""ark:/24970/x0/e807a30d-8275-5809-9a58-16f060f1365e"",""uri"":""/repositories/11/archival_objects/10167999"",""id"":""isad:lh:95028"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Omer van Puyvelde"",""resourceArk"":""ark:/24970/x0/78adf6e4-7151-5b34-9abe-86223c5e42c9"",""resourceURI"":""/repositories/11/resources/10167571"",""resourceID"":""isad:lh:95024"",""capacity"":""Foto's i.v.m. Omer van Puyvelde"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e807a30d-8275-5809-9a58-16f060f1365e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,83 x 58,,,,,,,,,,"83 x 58 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,83,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,58,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:28872_#1,168314/1,P 9785 / P,e3d5567f-4938-57d8-985c-3b6eee3a536e,tr:lh:6795,isad:lh:95028,,,,,,,,,,,,,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,permission required,,,,,,,,
e3d5567f-4938-57d8-985c-3b6eee3a536e,tg:lhph:28872_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1MzAaMeWMedGaKUWaKHkSON,lhph,https://dams.antwerpen.be/iiif/C1MzAaMeWMedGaKUWaKHkSON/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/C1MzAaMeWMedGaKUWaKHkSON,DAMS Image,lhph,Foto
