ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:3980_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/09698c02-e311-5363-ae30-e94e2234f9d7,object identifier,,,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,e22_AcquisitionNumbers,1,5195/4,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,e22_Acquisitions,1,,,tr:lh:141,"dlod={""name"":""Schenking van Lode Baekelmans"",""ark"":""ark:/24970/x0/ff88875d-4f27-5118-bd3e-970e5aadf6b0"",""uri"":""/repositories/11/accessions/15090"",""id"":""tr:lh:141"",""date"":""1934-03-09"",""granter"":""Lode Baekelmans"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ff88875d-4f27-5118-bd3e-970e5aadf6b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,117 x 176,,,,,,,,,,"117 x 176 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,117,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,176,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:3980_#1,5195/4,B 995 / P,09698c02-e311-5363-ae30-e94e2234f9d7,tr:lh:141,,,,,,,,,,,,,,,,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.0,permission required,,,,,,,,
09698c02-e311-5363-ae30-e94e2234f9d7,tg:lhph:3980_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l1oPbXVdSmOeVLivVWrMCsjj,lhph,https://dams.antwerpen.be/iiif/l1oPbXVdSmOeVLivVWrMCsjj/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/l1oPbXVdSmOeVLivVWrMCsjj,DAMS Image,lhph,Foto
