ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:39252_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/c6822a54-b843-58b8-8b13-72723b900b75,object identifier,,,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,e22_AcquisitionNumbers,1,30871,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,e22_Acquisitions,1,,,tr:lh:1738,"dlod={""name"":""Schenking van Adelfons Henderickx"",""ark"":""ark:/24970/x0/7ab7547b-0743-59db-9af0-d2c27fe6214b"",""uri"":""/repositories/11/accessions/185969"",""id"":""tr:lh:1738"",""date"":""1945-02-06"",""granter"":""Adelfons Henderickx"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7ab7547b-0743-59db-9af0-d2c27fe6214b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,180 x 240,,,,,,,,,,"180 x 240 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,180,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,240,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:39252_#1,30871,M 3046 / P,c6822a54-b843-58b8-8b13-72723b900b75,tr:lh:1738,,,,,,,,,,,,,,,,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0,permission required,,,,,,,,
c6822a54-b843-58b8-8b13-72723b900b75,tg:lhph:39252_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Z2lHSnKFebbAqhSZbGF9XogH,lhph,https://dams.antwerpen.be/iiif/Z2lHSnKFebbAqhSZbGF9XogH/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Z2lHSnKFebbAqhSZbGF9XogH,DAMS Image,lhph,Foto
