ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:14627_#2,record identifiers,https://data.letterenhuis.be/ark:/24970/c6757697-6cb4-55f7-9614-31bd342ca71e,object identifier,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_AcquisitionNumbers,2,35777,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_Acquisitions,2,,,tr:lh:1960,"dlod={""name"":""Archief van Jan Broeckaert"",""ark"":""ark:/24970/x0/cf3d0aae-14cb-5471-bbd7-971a0458d275"",""uri"":""/repositories/11/accessions/209723"",""id"":""tr:lh:1960"",""date"":""1948-03-18"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/cf3d0aae-14cb-5471-bbd7-971a0458d275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_Archives,2,,,,,,,,,,,isad:lh:93260,"dlod={""name"":""Foto's (verzameling)"",""ark"":""ark:/24970/x0/7cc511b4-d341-54e2-8292-bf39df285089"",""uri"":""/repositories/11/archival_objects/9978823"",""id"":""isad:lh:93260"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Jan Broeckaert"",""resourceArk"":""ark:/24970/x0/6cf55266-4042-5ee5-b56b-b8db99e6d925"",""resourceURI"":""/repositories/11/resources/1790006"",""resourceID"":""isad:lh:16729"",""capacity"":""Foto's (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7cc511b4-d341-54e2-8292-bf39df285089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,83 x 69,,,,,,,,,,"83 x 69 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,83,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,69,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_Items,2,,,,,,,,,,,,,,,,,,lhph,tg:lhph:14627_#2,35777,R 262 / P,c6757697-6cb4-55f7-9614-31bd342ca71e,tr:lh:1960,isad:lh:93260,,,,,,,,,,,,,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
c6757697-6cb4-55f7-9614-31bd342ca71e,tg:lhph:14627_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,permission required,,,,,,,,
