ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:51630_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/fb2a9909-4697-5a6a-8280-5b7255af07ea,object identifier,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_AcquisitionNumbers,1,132680/36,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_Acquisitions,1,,,tr:lh:6005,"dlod={""name"":""Archief van Oscar Dambre"",""ark"":""ark:/24970/x0/b7a241e6-ab65-5763-ba15-2e1a6399e52b"",""uri"":""/repositories/11/accessions/642538"",""id"":""tr:lh:6005"",""date"":""1977-10-13"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b7a241e6-ab65-5763-ba15-2e1a6399e52b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_Archives,1,,,,,,,,,,,isad:lh:149325,"dlod={""name"":""Dossier  Gebroeders van Raemdonck"",""ark"":""ark:/24970/x0/9f30ccd3-d77a-57c6-9215-829c3afb5a28"",""uri"":""/repositories/11/archival_objects/15977778"",""id"":""isad:lh:149325"",""nameWithContext"":[""Briefwisseling"",""Brieven thematisch""],""resourceName"":""Archief van Oscar Dambre"",""resourceArk"":""ark:/24970/x0/1529d5e9-da2a-5bde-b415-5eb23ee70d9e"",""resourceURI"":""/repositories/11/resources/8748323"",""resourceID"":""isad:lh:81760"",""capacity"":""Dossier  Gebroeders van Raemdonck"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/9f30ccd3-d77a-57c6-9215-829c3afb5a28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,85 x 137,,,,,,,,,,"85 x 137 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,85,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,137,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:51630_#1,132680/36,R 145 / P,fb2a9909-4697-5a6a-8280-5b7255af07ea,tr:lh:6005,isad:lh:149325,,,,,,,,,,,,,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.0,permission required,,,,,,,,
