ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:7387_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/b571ad7a-aff7-5847-b853-3500f9cd43d1,object identifier,,,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,e22_AcquisitionNumbers,1,111940/6,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,e22_Acquisitions,1,,,tr:lh:5598,"dlod={""name"":""Schenking van Magda de Groodt"",""ark"":""ark:/24970/x0/2e7fed65-dfab-5278-a309-6e3a200bd1a5"",""uri"":""/repositories/11/accessions/598989"",""id"":""tr:lh:5598"",""date"":""1981-04-14"",""granter"":""Magda de Groodt"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2e7fed65-dfab-5278-a309-6e3a200bd1a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,180 x 128,,,,,,,,,,"180 x 128 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,180,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,128,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:7387_#1,111940/6,V 254 / P,b571ad7a-aff7-5847-b853-3500f9cd43d1,tr:lh:5598,,,,,,,,,,,,,,,,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,permission required,,,,,,,,
b571ad7a-aff7-5847-b853-3500f9cd43d1,tg:lhph:7387_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mPIbTlRhaWvsLV8pspJdCalK,lhph,https://dams.antwerpen.be/iiif/mPIbTlRhaWvsLV8pspJdCalK/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/mPIbTlRhaWvsLV8pspJdCalK,DAMS Image,lhph,Foto
