ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:18427_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/fecf74e1-382a-574a-9305-19a698621099,object identifier,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_AcquisitionNumbers,1,61023/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_Acquisitions,1,,,tr:lh:3021,"dlod={""name"":""Archiefstukken van Lode Monteyne"",""ark"":""ark:/24970/x0/b5840906-d980-536e-abec-1fe479e81a17"",""uri"":""/repositories/11/accessions/323250"",""id"":""tr:lh:3021"",""date"":""1959-01-30"",""granter"":""Lode Monteyne"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b5840906-d980-536e-abec-1fe479e81a17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_Archives,1,,,,,,,,,,,isad:lh:93043,"dlod={""name"":""Foto's (verzameling)"",""ark"":""ark:/24970/x0/f654f5b9-22b8-5d2c-88d0-fff557179bbe"",""uri"":""/repositories/11/archival_objects/9955604"",""id"":""isad:lh:93043"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Lode Monteyne"",""resourceArk"":""ark:/24970/x0/bb5a2074-c812-5f44-8703-4a31866258b9"",""resourceURI"":""/repositories/11/resources/76508"",""resourceID"":""isad:lh:715"",""capacity"":""Foto's (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f654f5b9-22b8-5d2c-88d0-fff557179bbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,62 x 41,,,,,,,,,,"62 x 41 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,62,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,41,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:18427_#1,61023/1,H 591 / P,fecf74e1-382a-574a-9305-19a698621099,tr:lh:3021,isad:lh:93043,,,,,,,,,,,,,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
fecf74e1-382a-574a-9305-19a698621099,tg:lhph:18427_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E1boMcZacCfSVXPZmkpvCL0K,lhph,https://dams.antwerpen.be/iiif/E1boMcZacCfSVXPZmkpvCL0K/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/E1boMcZacCfSVXPZmkpvCL0K,DAMS Image,lhph,Foto
