ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:38459_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/4907b084-f875-5d89-adc6-ed099869733f,object identifier,,,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,e22_AcquisitionNumbers,1,7251,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,e22_Acquisitions,1,,,tr:lh:357,"dlod={""name"":""Schenking van Frans van Laar"",""ark"":""ark:/24970/x0/c52ee629-b180-5e68-b2f2-f58908472940"",""uri"":""/repositories/11/accessions/38202"",""id"":""tr:lh:357"",""date"":""1935-05-02"",""granter"":""Frans van Laar"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c52ee629-b180-5e68-b2f2-f58908472940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,145 x 100,,,,,,,,,,"145 x 100 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,145,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,100,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:38459_#1,7251,B 4982 / P,4907b084-f875-5d89-adc6-ed099869733f,tr:lh:357,,,,,,,,,,,,,,,,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,SC,,,,,,,,,,,,,,,,,,,,,,,,sepia prints,,,,,,,,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.0,permission required,,,,,,,,
4907b084-f875-5d89-adc6-ed099869733f,tg:lhph:38459_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V2QNVNNUEjXaEhMOFBEUgG8p,lhph,https://dams.antwerpen.be/iiif/V2QNVNNUEjXaEhMOFBEUgG8p/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V2QNVNNUEjXaEhMOFBEUgG8p,DAMS Image,lhph,Foto
