ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:11025_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/5dd7aa3a-615f-5c56-9ce1-b7829abe639e,object identifier,,,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,e22_AcquisitionNumbers,1,7862,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,e22_Acquisitions,1,,,tr:lh:294,"dlod={""name"":""Schenking van Stadsbibliotheek"",""ark"":""ark:/24970/x0/51a15c47-d370-53c4-8cbc-604dc1e59971"",""uri"":""/repositories/11/accessions/31461"",""id"":""tr:lh:294"",""date"":""1935-01-14"",""granter"":""Stadsbibliotheek [Antwerpen]"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/51a15c47-d370-53c4-8cbc-604dc1e59971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,142 x 100,,,,,,,,,,"142 x 100 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,142,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,100,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:11025_#1,7862,R 745 / P,5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tr:lh:294,,,,,,,,,,,,,,,,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
5dd7aa3a-615f-5c56-9ce1-b7829abe639e,tg:lhph:11025_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2YIFzEKsdMXVJfLuNVlKFRW,lhph,https://dams.antwerpen.be/iiif/P2YIFzEKsdMXVJfLuNVlKFRW/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/P2YIFzEKsdMXVJfLuNVlKFRW,DAMS Image,lhph,Foto
