ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:46962_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/5e304962-969e-535c-b5f6-77cd31af780d,object identifier,,,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,e22_AcquisitionNumbers,1,171137/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,e22_Acquisitions,1,,,tr:lh:6917,"dlod={""name"":""Verzameling theaterdocumentatie"",""ark"":""ark:/24970/x0/ae0099ab-deb2-596d-9296-0aea28d1e2f3"",""uri"":""/repositories/11/accessions/740122"",""id"":""tr:lh:6917"",""date"":""1995-05-15"",""granter"":""Demian"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ae0099ab-deb2-596d-9296-0aea28d1e2f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,120 x 170,,,,,,,,,,"120 x 170 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,120,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,170,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:46962_#1,171137/1,E 2975 / P,5e304962-969e-535c-b5f6-77cd31af780d,tr:lh:6917,,,,,,,,,,,,,,,,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.0,permission required,,,,,,,,
5e304962-969e-535c-b5f6-77cd31af780d,tg:lhph:46962_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V1FipESAVUVUJ8hrTSr8x2Rg,lhph,https://dams.antwerpen.be/iiif/V1FipESAVUVUJ8hrTSr8x2Rg/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/V1FipESAVUVUJ8hrTSr8x2Rg,DAMS Image,lhph,Foto
