ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:23888_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f6ea859b-f3e7-5938-a3e8-00999d961a64,object identifier,,,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,e22_AcquisitionNumbers,1,73874/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,e22_Acquisitions,1,,,tr:lh:3845,"dlod={""name"":""Aankoop bij Anton Hardy"",""ark"":""ark:/24970/x0/329120dd-b0ff-5b78-90f3-f1cfc6c40f84"",""uri"":""/repositories/11/accessions/411418"",""id"":""tr:lh:3845"",""date"":""1966-02-10"",""granter"":""Anton Hardy"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/329120dd-b0ff-5b78-90f3-f1cfc6c40f84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,231 x 173,,,,,,,,,,"231 x 173 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,231,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,173,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:23888_#1,73874/2,I 9 / P,f6ea859b-f3e7-5938-a3e8-00999d961a64,tr:lh:3845,,,,,,,,,,,,,,,,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,permission required,,,,,,,,
f6ea859b-f3e7-5938-a3e8-00999d961a64,tg:lhph:23888_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIZjVVjKeOaWQItppQ2GJZRo,lhph,https://dams.antwerpen.be/iiif/PIZjVVjKeOaWQItppQ2GJZRo/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/PIZjVVjKeOaWQItppQ2GJZRo,DAMS Image,lhph,Foto
