ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:45639_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ad0e1ba4-e332-5e58-b8b0-255b597b5df7,object identifier,,,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,e22_AcquisitionNumbers,1,198583/7,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,e22_Acquisitions,1,,,tr:lh:7600,"dlod={""name"":""Aankoop bij Antikwariaat Schoon Lier"",""ark"":""ark:/24970/x0/65082f63-06df-5c1e-b8fb-78b632d02549"",""uri"":""/repositories/11/accessions/813203"",""id"":""tr:lh:7600"",""date"":""2002-08-08"",""granter"":""Antikwariaat Schoon Lier"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/65082f63-06df-5c1e-b8fb-78b632d02549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,86 x 136,,,,,,,,,,"86 x 136 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,86,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,136,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:45639_#1,198583/7,D 435 / P,ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tr:lh:7600,,,,,,,,,,,,,,,,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
ad0e1ba4-e332-5e58-b8b0-255b597b5df7,tg:lhph:45639_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G1kJ2VfZtXCbHOWVQm9u4ekv,lhph,https://dams.antwerpen.be/iiif/G1kJ2VfZtXCbHOWVQm9u4ekv/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/G1kJ2VfZtXCbHOWVQm9u4ekv,DAMS Image,lhph,Foto
