ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:34485_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/3af3d0f4-3a3b-5480-814e-70270c1dfb51,object identifier,,,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,e22_AcquisitionNumbers,1,7406,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,e22_Acquisitions,1,,,tr:lh:336,"dlod={""name"":""Schenking van Lode Baekelmans"",""ark"":""ark:/24970/x0/f169a9e1-680f-5a3e-a439-14b9edcabd3f"",""uri"":""/repositories/11/accessions/35955"",""id"":""tr:lh:336"",""date"":""1935-03-16"",""granter"":""Lode Baekelmans"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f169a9e1-680f-5a3e-a439-14b9edcabd3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,228 x 95,,,,,,,,,,"228 x 95 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,228,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,95,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:34485_#1,7406,B 18237 / P,3af3d0f4-3a3b-5480-814e-70270c1dfb51,tr:lh:336,,,,,,,,,,,,,,,,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,permission required,,,,,,,,
3af3d0f4-3a3b-5480-814e-70270c1dfb51,tg:lhph:34485_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E5WlnaCcaPlSUIVRS4OjbLDs,lhph,https://dams.antwerpen.be/iiif/E5WlnaCcaPlSUIVRS4OjbLDs/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/E5WlnaCcaPlSUIVRS4OjbLDs,DAMS Image,lhph,Foto
