ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:22378_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/4684ef3f-8c41-5454-8356-f02ef59a2b49,object identifier,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_AcquisitionNumbers,1,74463/94,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_Acquisitions,1,,,tr:lh:3898,"dlod={""name"":""Archief van Emiel Hullebroeck"",""ark"":""ark:/24970/x0/33a8b4a0-44d7-5890-94e4-64d257413dc9"",""uri"":""/repositories/11/accessions/417089"",""id"":""tr:lh:3898"",""date"":""1966-08-23"",""granter"":""Sabam"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/33a8b4a0-44d7-5890-94e4-64d257413dc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_Archives,1,,,,,,,,,,,isad:lh:94176,"dlod={""name"":""Foto's i.v.m. Emiel Hullebroeck"",""ark"":""ark:/24970/x0/9678008a-9656-5b36-9077-2cbf1dc2aab2"",""uri"":""/repositories/11/archival_objects/10076835"",""id"":""isad:lh:94176"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Emiel Hullebroeck"",""resourceArk"":""ark:/24970/x0/da6ebc41-7fd4-5b05-8d64-bf8864c860d4"",""resourceURI"":""/repositories/11/resources/113209"",""resourceID"":""isad:lh:1058"",""capacity"":""Foto's i.v.m. Emiel Hullebroeck"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/9678008a-9656-5b36-9077-2cbf1dc2aab2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,64 x 90,,,,,,,,,,"64 x 90 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,64,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,90,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:22378_#1,74463/94,H 905 / P,4684ef3f-8c41-5454-8356-f02ef59a2b49,tr:lh:3898,isad:lh:94176,,,,,,,,,,,,,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0,permission required,,,,,,,,
4684ef3f-8c41-5454-8356-f02ef59a2b49,tg:lhph:22378_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1bKFSPiK5gIcOQTfQCLtS2C,lhph,https://dams.antwerpen.be/iiif/b1bKFSPiK5gIcOQTfQCLtS2C/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/b1bKFSPiK5gIcOQTfQCLtS2C,DAMS Image,lhph,Foto
