ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:43424_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/4412124e-2a86-5ee8-abf2-07f4537619cd,object identifier,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_AcquisitionNumbers,1,107525/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_Acquisitions,1,,,tr:lh:5474,"dlod={""name"":""Archief van Johan Daisne"",""ark"":""ark:/24970/x0/9df9229d-dcb1-50bd-9cf5-a963de0a5323"",""uri"":""/repositories/11/accessions/585721"",""id"":""tr:lh:5474"",""date"":""1978-05-23"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9df9229d-dcb1-50bd-9cf5-a963de0a5323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,"Een kleiner exemplaar (17,8 x 12,9), linksonder gesigneerd 'De Backer M. 1950' zit in D 125 / P (3) 2","Een kleiner exemplaar (17,8 x 12,9), linksonder gesigneerd 'De Backer M. 1950' zit in D 125 / P (3) 2",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_Archives,1,,,,,,,,,,,isad:lh:183099,"dlod={""name"":""1950 - 1954"",""ark"":""ark:/24970/x0/5738cedc-1eeb-5cca-96e5-06d345a656be"",""uri"":""/repositories/11/archival_objects/19591596"",""id"":""isad:lh:183099"",""nameWithContext"":[""Verzamelingen"",""Foto's"",""Foto's van Johan Daisne""],""resourceName"":""Archief van Johan Daisne"",""resourceArk"":""ark:/24970/x0/8f90638d-2a16-59ec-b4c4-2ed47829a0b3"",""resourceURI"":""/repositories/11/resources/32638"",""resourceID"":""isad:lh:305"",""capacity"":""1950 - 1954"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/5738cedc-1eeb-5cca-96e5-06d345a656be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,298 x 238,,,,,,,,,,"298 x 238 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,298,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,238,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:43424_#1,107525/1,D 125 / P (3) 1,4412124e-2a86-5ee8-abf2-07f4537619cd,tr:lh:5474,isad:lh:183099,,"Een kleiner exemplaar (17,8 x 12,9), linksonder gesigneerd 'De Backer M. 1950' zit in D 125 / P (3) 2",,,remarks,Nederlands,,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,permission required,,,,,,,,
4412124e-2a86-5ee8-abf2-07f4537619cd,tg:lhph:43424_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k1pKPTaYahZRbRQpaVQuEUVn,lhph,https://dams.antwerpen.be/iiif/k1pKPTaYahZRbRQpaVQuEUVn/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/k1pKPTaYahZRbRQpaVQuEUVn,DAMS Image,lhph,Foto
