ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:29449_#2,record identifiers,https://data.letterenhuis.be/ark:/24970/85d1cffd-6c62-5370-a9d5-4bf902c870a5,object identifier,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_AcquisitionNumbers,2,176952/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_Acquisitions,2,,,tr:lh:7000,"dlod={""name"":""Archief van Stijn Streuvels"",""ark"":""ark:/24970/x0/9ecc7a54-d442-5e2e-b54f-e62984ab033c"",""uri"":""/repositories/11/accessions/749003"",""id"":""tr:lh:7000"",""date"":""1992-07-09"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9ecc7a54-d442-5e2e-b54f-e62984ab033c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_Archives,2,,,,,,,,,,,isad:lh:183941,"dlod={""name"":""Bezoeken op het Lijsternest"",""ark"":""ark:/24970/x0/4ac122cb-ca25-5a0d-b710-6619135e6ea3"",""uri"":""/repositories/11/archival_objects/19681690"",""id"":""isad:lh:183941"",""nameWithContext"":[""Fotocollectie"",""Fotoverzameling"",""Foto's van Stijn Streuvels ""],""resourceName"":""Archief van Stijn Streuvels"",""resourceArk"":""ark:/24970/x0/8e2ef0d0-0956-564a-9da3-deb1a679c8e4"",""resourceURI"":""/repositories/11/resources/1822"",""resourceID"":""isad:lh:17"",""capacity"":""Bezoeken op het Lijsternest"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/4ac122cb-ca25-5a0d-b710-6619135e6ea3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,127 x 177,,,,,,,,,,"127 x 177 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,127,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,177,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_Items,2,,,,,,,,,,,,,,,,,,lhph,tg:lhph:29449_#2,176952/3,S 935 / P,85d1cffd-6c62-5370-a9d5-4bf902c870a5,tr:lh:7000,isad:lh:183941,,,,,,,,,,,,,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
85d1cffd-6c62-5370-a9d5-4bf902c870a5,tg:lhph:29449_#2,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.0,permission required,,,,,,,,
