ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:39255_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7b5907e3-66db-59c8-bb9c-67a853562116,object identifier,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_AcquisitionNumbers,1,47488/15,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_Acquisitions,1,,,tr:lh:2459,"dlod={""name"":""Archiefstukken van Door van den Berghe"",""ark"":""ark:/24970/x0/50152f57-2920-5c9b-8d31-b2f3b3128753"",""uri"":""/repositories/11/accessions/263116"",""id"":""tr:lh:2459"",""date"":""1953-06-15"",""granter"":""Door van den Berghe"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/50152f57-2920-5c9b-8d31-b2f3b3128753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_Archives,1,,,,,,,,,,,isad:lh:93556,"dlod={""name"":""Foto's (verzameling)"",""ark"":""ark:/24970/x0/316a1899-9d4c-54bb-8a50-c1bed0302356"",""uri"":""/repositories/11/archival_objects/10010495"",""id"":""isad:lh:93556"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Door van den Berghe"",""resourceArk"":""ark:/24970/x0/70395482-5db7-550a-ab52-2a427fca9b1c"",""resourceURI"":""/repositories/11/resources/9969728"",""resourceID"":""isad:lh:93175"",""capacity"":""Foto's (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/316a1899-9d4c-54bb-8a50-c1bed0302356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,140 x 93,,,,,,,,,,"140 x 93 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,140,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,93,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:39255_#1,47488/15,B 668 / P,7b5907e3-66db-59c8-bb9c-67a853562116,tr:lh:2459,isad:lh:93556,,,,,,,,,,,,,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.0,permission required,,,,,,,,
7b5907e3-66db-59c8-bb9c-67a853562116,tg:lhph:39255_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LlgkSYXlSKoRWLOYw5os8eX9,lhph,https://dams.antwerpen.be/iiif/LlgkSYXlSKoRWLOYw5os8eX9/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/LlgkSYXlSKoRWLOYw5os8eX9,DAMS Image,lhph,Foto
