ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:6892_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/198ef8cb-501e-5468-9b94-e1804f4e8fa6,object identifier,,,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,e22_AcquisitionNumbers,1,101605,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,e22_Acquisitions,1,,,tr:lh:5140,"dlod={""name"":""Schenking van Jan van Hemelryck"",""ark"":""ark:/24970/x0/83357528-bf67-5cbb-a523-8f0b98badd5d"",""uri"":""/repositories/11/accessions/549983"",""id"":""tr:lh:5140"",""date"":""1976-03-15"",""granter"":""Jan van Hemelryck"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/83357528-bf67-5cbb-a523-8f0b98badd5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,132 x 181,,,,,,,,,,"132 x 181 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,132,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,181,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:6892_#1,101605,S 935 / P,198ef8cb-501e-5468-9b94-e1804f4e8fa6,tr:lh:5140,,,,,,,,,,,,,,,,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
198ef8cb-501e-5468-9b94-e1804f4e8fa6,tg:lhph:6892_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i2TGZkcMVAaYdPeJFZe1g95a,lhph,https://dams.antwerpen.be/iiif/i2TGZkcMVAaYdPeJFZe1g95a/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/i2TGZkcMVAaYdPeJFZe1g95a,DAMS Image,lhph,Foto
