ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:15371_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/8676bc76-fee9-5f69-9c06-d64ddc422bec,object identifier,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_AcquisitionNumbers,1,84822,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_Acquisitions,1,,,tr:lh:4420,"dlod={""name"":""Archiefstukken van Walter van Uytfangh"",""ark"":""ark:/24970/x0/32087767-beb0-5570-92a2-48c4596fc9ef"",""uri"":""/repositories/11/accessions/472943"",""id"":""tr:lh:4420"",""date"":""1971-02-25"",""granter"":""Walter van Uytfangh"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/32087767-beb0-5570-92a2-48c4596fc9ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_Archives,1,,,,,,,,,,,isad:lh:93107,"dlod={""name"":""Foto's (verzameling)"",""ark"":""ark:/24970/x0/2ba7deae-594e-5964-a12a-2dba472730fa"",""uri"":""/repositories/11/archival_objects/9962452"",""id"":""isad:lh:93107"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Walter van Uytfangh"",""resourceArk"":""ark:/24970/x0/b9728777-fa99-503e-9253-cf2a64ab42ab"",""resourceURI"":""/repositories/11/resources/100155"",""resourceID"":""isad:lh:936"",""capacity"":""Foto's (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/2ba7deae-594e-5964-a12a-2dba472730fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,128 x 176,,,,,,,,,,"128 x 176 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,128,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,176,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:15371_#1,84822,R 6329 / P,8676bc76-fee9-5f69-9c06-d64ddc422bec,tr:lh:4420,isad:lh:93107,,,,,,,,,,,,,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
8676bc76-fee9-5f69-9c06-d64ddc422bec,tg:lhph:15371_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NFcgKmknNMQhOqCmBVAXOcpT,lhph,https://dams.antwerpen.be/iiif/NFcgKmknNMQhOqCmBVAXOcpT/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/NFcgKmknNMQhOqCmBVAXOcpT,DAMS Image,lhph,Foto
