ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:30318_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/b330ebf5-8886-59ee-a6a9-509d532751ff,object identifier,,,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,e22_AcquisitionNumbers,1,52797/11,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,e22_Acquisitions,1,,,tr:lh:2659,"dlod={""name"":""Schenking van Koninklijke Nederlandse Schouwburg"",""ark"":""ark:/24970/x0/044963e0-edbf-5ab2-9948-841a7f96f881"",""uri"":""/repositories/11/accessions/284516"",""id"":""tr:lh:2659"",""date"":""1955-09-13"",""granter"":""Koninklijke Nederlandse Schouwburg"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/044963e0-edbf-5ab2-9948-841a7f96f881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,128 x 173,,,,,,,,,,"128 x 173 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,128,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,173,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:30318_#1,52797/11,G 3555 / P (v),b330ebf5-8886-59ee-a6a9-509d532751ff,tr:lh:2659,,,,,,,,,,,,,,,,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0,permission required,,,,,,,,
b330ebf5-8886-59ee-a6a9-509d532751ff,tg:lhph:30318_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F2MkcnTgoabBXSUasJ03k24g,lhph,https://dams.antwerpen.be/iiif/F2MkcnTgoabBXSUasJ03k24g/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/F2MkcnTgoabBXSUasJ03k24g,DAMS Image,lhph,Foto
